block_end_step,block_win_rate,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,rearm_streak,rate_warmup_remaining
83699,0.32000000,0.22995721,0.39944632,-0.16948911,1,0,0,0,0
83799,0.18000000,0.21996577,0.39725186,-0.17728609,1,0,0,0,0
83899,0.19000000,0.21397261,0.39517934,-0.18120672,1,0,0,0,0
83999,0.44000000,0.25917809,0.39562754,-0.13644945,1,0,0,0,0
84099,0.42000000,0.29134247,0.39587127,-0.10452880,1,0,0,0,0
84199,0.44000000,0.32107398,0.39631256,-0.07523858,1,0,0,0,0
84299,0.15000000,0.28685918,0.39384943,-0.10699025,1,0,0,0,0
84399,0.19000000,0.26748735,0.39181094,-0.12432359,1,0,0,0,0
84499,0.17000000,0.24798988,0.38959283,-0.14160295,1,0,0,0,0
84599,0.27000000,0.25239190,0.38839690,-0.13600500,1,0,0,0,0
84699,0.28000000,0.25791352,0.38731293,-0.12939941,1,0,0,0,0
84799,0.18000000,0.24233082,0.38523980,-0.14290898,1,0,0,0,0
84899,0.23000000,0.23986465,0.38368740,-0.14382275,1,0,0,0,0
84999,0.10000000,0.21189172,0.38085053,-0.16895880,1,0,0,0,0
85099,0.42000000,0.25351338,0.38124202,-0.12772864,1,0,0,0,0
85199,0.13000000,0.22881070,0.37872960,-0.14991890,1,0,0,0,0
85299,0.18000000,0.21904856,0.37674231,-0.15769374,1,0,0,0,0
85399,0.28000000,0.23123885,0.37577488,-0.14453603,1,0,0,0,0
85499,0.33000000,0.25099108,0.37531713,-0.12432605,1,0,0,0,0
85599,0.10000000,0.22079286,0.37256396,-0.15177110,1,0,0,0,0
85699,0.23000000,0.22263429,0.37113832,-0.14850403,1,0,0,0,0
85799,0.07000000,0.19210743,0.36812694,-0.17601951,1,0,0,0,0
85899,0.14000000,0.18168595,0.36584567,-0.18415972,1,0,0,0,0
85999,0.17000000,0.17934876,0.36388721,-0.18453846,1,0,0,0,0
86099,0.25000000,0.19347901,0.36274834,-0.16926934,1,0,0,0,0
86199,0.24000000,0.20278320,0.36152086,-0.15873765,1,0,0,0,0
86299,0.20000000,0.20222656,0.35990565,-0.15767909,1,0,0,0,0
86399,0.15000000,0.19178125,0.35780659,-0.16602534,1,0,0,0,0
86499,0.35000000,0.22342500,0.35772853,-0.13430353,1,0,0,0,0
86599,0.21000000,0.22074000,0.35625124,-0.13551124,1,0,0,0,0
86699,0.31000000,0.23859200,0.35578873,-0.11719673,1,0,0,0,0
86799,0.34000000,0.25887360,0.35563084,-0.09675724,1,0,0,0,0
86899,0.25000000,0.25709888,0.35457453,-0.09747565,1,0,0,0,0
86999,0.24000000,0.25367910,0.35342879,-0.09974968,1,0,0,0,0
87099,0.33000000,0.26894328,0.35319450,-0.08425122,1,0,0,0,0
87199,0.06000000,0.22715463,0.35026256,-0.12310793,1,0,0,0,0
87299,0.11000000,0.20372370,0.34785993,-0.14413623,1,0,0,0,0
87399,0.06000000,0.17497896,0.34498133,-0.17000237,1,0,0,0,0
87499,0.19000000,0.17798317,0.34343152,-0.16544835,1,0,0,0,0
87599,0.27000000,0.19638654,0.34269720,-0.14631067,1,0,0,0,0
87699,0.17000000,0.19110923,0.34097023,-0.14986100,1,0,0,0,0
87799,0.19000000,0.19088738,0.33946053,-0.14857315,1,0,0,0,0
87899,0.23000000,0.19870991,0.33836592,-0.13965602,1,0,0,0,0
87999,0.15000000,0.18896792,0.33648226,-0.14751434,1,0,0,0,0
88099,0.24000000,0.19917434,0.33551744,-0.13634310,1,0,0,0,0
88199,0.22000000,0.20333947,0.33436227,-0.13102279,1,0,0,0,0
88299,0.10000000,0.18267158,0.33201864,-0.14934707,1,0,0,0,0
88399,0.15000000,0.17613726,0.33019846,-0.15406120,1,0,0,0,0
88499,0.10000000,0.16090981,0.32789647,-0.16698666,1,0,0,0,0
88599,0.23000000,0.17472785,0.32691751,-0.15218966,1,0,0,0,0
88699,0.19000000,0.17778228,0.32554833,-0.14776605,1,0,0,0,0
88799,0.15000000,0.17222582,0.32379285,-0.15156703,1,0,0,0,0
88899,0.15000000,0.16778066,0.32205492,-0.15427426,1,0,0,0,0
88999,0.17000000,0.16822453,0.32053437,-0.15230985,1,0,0,0,0
89099,0.37000000,0.20857962,0.32102903,-0.11244941,1,0,0,0,0
89199,0.13000000,0.19286370,0.31911874,-0.12625504,1,0,0,0,0
89299,0.47000000,0.24829096,0.32062755,-0.07233659,1,0,0,0,0
89399,0.57000000,0.31263277,0.32312128,-0.01048851,1,0,0,0,0
89499,0.47000000,0.34410621,0.32459006,0.01951615,1,0,0,0,0
89599,0.45000000,0.36528497,0.32584416,0.03944081,1,0,0,0,0
89699,0.44000000,0.38022798,0.32698572,0.05324226,1,0,0,0,0
89799,0.40000000,0.38418238,0.32771586,0.05646652,1,0,0,0,0
89899,0.40000000,0.38734590,0.32843870,0.05890720,1,0,0,0,0
89999,0.38000000,0.38587672,0.32895432,0.05692241,1,0,0,0,0
90099,0.75000000,0.45870138,0.33316477,0.12553660,1,0,0,0,0
90199,0.04000000,0.37496110,0.33023313,0.04472798,1,0,0,0,0
90299,0.00000000,0.29996888,0.32693080,-0.02696191,1,0,0,0,0
90399,0.02000000,0.24397511,0.32386149,-0.07988638,1,0,0,0,0
90499,0.11000000,0.21718008,0.32172287,-0.10454279,1,0,0,0,0
90599,0.18000000,0.20974407,0.32030564,-0.11056158,1,0,0,0,0
90699,0.46000000,0.25979525,0.32170259,-0.06190733,1,0,0,0,0
90799,0.55000000,0.31783620,0.32398556,-0.00614936,1,0,0,0,0
90899,0.68000000,0.39026896,0.32754571,0.06272326,1,0,0,0,0
90999,0.83000000,0.47821517,0.33257025,0.14564492,1,0,0,0,0
91099,0.75000000,0.53257214,0.33674455,0.19582759,1,0,1,0,0
91199,0.57000000,0.54005771,0.33907710,0.20098061,1,0,2,0,0
91299,0.74000000,0.58004617,0.34308633,0.23695984,0,1,0,0,0
91399,0.80000000,0.62403693,0.34765547,0.27638147,0,0,0,0,0
91499,0.88000000,0.67522955,0.35297891,0.32225064,0,0,0,0,0
91599,0.83000000,0.70618364,0.35774912,0.34843451,0,0,0,0,0
91699,0.83000000,0.73094691,0.36247163,0.36847528,0,0,0,0,0
91799,0.68000000,0.72075753,0.36564692,0.35511061,0,0,0,0,0
91899,0.66000000,0.70860602,0.36859045,0.34001558,0,0,0,0,0
91999,0.67000000,0.70088482,0.37160454,0.32928028,0,0,0,0,0
92099,0.64000000,0.68870785,0.37428850,0.31441936,0,0,0,0,0
92199,0.51000000,0.65296628,0.37564561,0.27732067,0,0,0,0,0
92299,0.63000000,0.64837303,0.37818915,0.27018387,0,0,0,0,0
92399,0.28000000,0.57469842,0.37720726,0.19749116,0,0,0,0,0
92499,0.24000000,0.50775874,0.37583519,0.13192355,0,0,0,0,0
92599,0.24000000,0.45420699,0.37447684,0.07973015,0,0,0,0,0
92699,0.32000000,0.42736559,0.37393207,0.05343352,0,0,0,0,0
92799,0.38000000,0.41789247,0.37399275,0.04389972,0,0,0,1,0
92899,0.34000000,0.40231398,0.37365282,0.02866116,0,0,0,2,0
92999,0.19000000,0.35985118,0.37181629,-0.01196511,0,0,0,3,0
93099,0.71000000,0.42988095,0.37519813,0.05468282,0,0,0,0,0
93199,0.33000000,0.40990476,0.37474615,0.03515861,0,0,0,1,0
93299,0.15000000,0.35792381,0.37249869,-0.01457488,0,0,0,2,0
93399,0.23000000,0.33233904,0.37107370,-0.03873466,0,0,0,3,0
93499,0.31000000,0.32787124,0.37046296,-0.04259173,0,0,0,4,0
93599,0.41000000,0.34429699,0.37085833,-0.02656135,1,0,0,0,0
93699,0.50000000,0.37543759,0.37214975,0.00328784,1,0,0,0,0
93799,0.45000000,0.39035007,0.37292825,0.01742182,1,0,0,0,0
93899,0.39000000,0.39028006,0.37309897,0.01718109,1,0,0,0,0
93999,0.37000000,0.38622405,0.37306798,0.01315606,1,0,0,0,0
94099,0.34000000,0.37697924,0.37273730,0.00424194,1,0,0,0,0
94199,0.18000000,0.33758339,0.37080993,-0.03322654,1,0,0,0,0
94299,0.16000000,0.30206671,0.36870183,-0.06663512,1,0,0,0,0
94399,0.28000000,0.29765337,0.36781481,-0.07016144,1,0,0,0,0
94499,0.34000000,0.30612270,0.36753666,-0.06141397,1,0,0,0,0
94599,0.11000000,0.26689816,0.36496130,-0.09806314,1,0,0,0,0
94699,0.22000000,0.25751853,0.36351168,-0.10599316,1,0,0,0,0
94799,0.33000000,0.27201482,0.36317657,-0.09116175,1,0,0,0,0
94899,0.14000000,0.24561186,0.36094480,-0.11533294,1,0,0,0,0
94999,0.13000000,0.22248948,0.35863535,-0.13614587,1,0,0,0,0
95099,0.19000000,0.21599159,0.35694900,-0.14095741,1,0,0,0,0
95199,0.16000000,0.20479327,0.35497951,-0.15018624,1,0,0,0,0
95299,0.18000000,0.19983462,0.35322971,-0.15339510,1,0,0,0,0
95399,0.20000000,0.19986769,0.35169742,-0.15182972,1,0,0,0,0
95499,0.23000000,0.20589415,0.35048044,-0.14458629,1,0,0,0,0
95599,0.21000000,0.20671532,0.34907564,-0.14236032,1,0,0,0,0
95699,0.29000000,0.22337226,0.34848488,-0.12511262,1,0,0,0,0
95799,0.32000000,0.24269781,0.34820003,-0.10550223,1,0,0,0,0
95899,0.30000000,0.25415825,0.34771803,-0.09355979,1,0,0,0,0
95999,0.20000000,0.24332660,0.34624085,-0.10291426,1,0,0,0,0
96099,0.27000000,0.24866128,0.34547844,-0.09681717,1,0,0,0,0
96199,0.19000000,0.23692902,0.34392366,-0.10699464,1,0,0,0,0
96299,0.14000000,0.21754322,0.34188442,-0.12434121,1,0,0,0,0
96399,0.09000000,0.19203457,0.33936558,-0.14733101,1,0,0,0,0
96499,0.12000000,0.17762766,0.33717192,-0.15954426,1,0,0,0,0
96599,0.14000000,0.17010213,0.33520020,-0.16509808,1,0,0,0,0
96699,0.11000000,0.15808170,0.33294820,-0.17486650,1,0,0,0,0
96799,0.24000000,0.17446536,0.33201872,-0.15755336,1,0,0,0,0
96899,0.15000000,0.16957229,0.33019853,-0.16062624,1,0,0,0,0
96999,0.17000000,0.16965783,0.32859655,-0.15893872,1,0,0,0,0
97099,0.39000000,0.21372627,0.32921058,-0.11548432,1,0,0,0,0
97199,0.19000000,0.20898101,0.32781848,-0.11883746,1,0,0,0,0
97299,0.33000000,0.23318481,0.32784029,-0.09465548,1,0,0,0,0
97399,0.34000000,0.25454785,0.32796189,-0.07341404,1,0,0,0,0
97499,0.26000000,0.25563828,0.32728227,-0.07164399,1,0,0,0,0
97599,0.19000000,0.24251062,0.32590945,-0.08339882,1,0,0,0,0
97699,0.24000000,0.24200850,0.32505035,-0.08304185,1,0,0,0,0
97799,0.25000000,0.24360680,0.32429985,-0.08069305,1,0,0,0,0
97899,0.33000000,0.26088544,0.32435685,-0.06347141,1,0,0,0,0
97999,0.25000000,0.25870835,0.32361328,-0.06490493,1,0,0,0,0
98099,0.77000000,0.36096668,0.32807715,0.03288953,1,0,0,0,0
98199,0.34000000,0.35677334,0.32819638,0.02857697,1,0,0,0,0
98299,0.16000000,0.31741868,0.32651441,-0.00909574,1,0,0,0,0
98399,0.13000000,0.27993494,0.32454927,-0.04461433,1,0,0,0,0
98499,0.07000000,0.23794795,0.32200378,-0.08405582,1,0,0,0,0
98599,0.09000000,0.20835836,0.31968374,-0.11132538,1,0,0,0,0
98699,0.17000000,0.20068669,0.31818690,-0.11750021,1,0,0,0,0
98799,0.13000000,0.18654935,0.31630503,-0.12975568,1,0,0,0,0
98899,0.17000000,0.18323948,0.31484198,-0.13160250,1,0,0,0,0
98999,0.23000000,0.19259159,0.31399356,-0.12140198,1,0,0,0,0
99099,0.47000000,0.24807327,0.31555363,-0.06748036,1,0,0,0,0
99199,0.00000000,0.19845861,0.31239809,-0.11393948,1,0,0,0,0
99299,0.00000000,0.15876689,0.30927411,-0.15050722,1,0,0,0,0
99399,0.00000000,0.12701351,0.30618137,-0.17916786,1,0,0,0,0
99499,0.03000000,0.10761081,0.30341955,-0.19580874,1,0,0,0,0
99599,0.25000000,0.13608865,0.30288536,-0.16679671,1,0,0,0,0
99699,0.66000000,0.24087092,0.30645651,-0.06558559,1,0,0,0,0
99799,0.81000000,0.35469674,0.31149194,0.04320479,1,0,0,0,0
99899,0.74000000,0.43175739,0.31577702,0.11598037,1,0,0,0,0
99999,0.86000000,0.51740591,0.32121925,0.19618666,1,0,1,0,0
100099,0.61000000,0.53592473,0.32410706,0.21181767,1,0,2,0,0
100199,0.83000000,0.59473978,0.32916599,0.26557379,0,1,0,0,0
100299,0.92000000,0.65979183,0.33507433,0.32471750,0,0,0,0,0
100399,0.95000000,0.71783346,0.34122358,0.37660988,0,0,0,0,0
100499,0.97000000,0.76826677,0.34751135,0.42075542,0,0,0,0,0
100599,0.87000000,0.78861341,0.35273624,0.43587718,0,0,0,0,0
100699,0.89000000,0.80889073,0.35810887,0.45078186,0,0,0,0,0
100799,0.90000000,0.82711259,0.36352778,0.46358480,0,0,0,0,0
100899,0.91000000,0.84369007,0.36899251,0.47469756,0,0,0,0,0
100999,0.86000000,0.84695205,0.37390258,0.47304947,0,0,0,0,0
101099,0.68000000,0.81356164,0.37696356,0.43659809,0,0,0,0,0
101199,0.79000000,0.80884932,0.38109392,0.42775539,0,0,0,0,0
101299,0.72000000,0.79107945,0.38448298,0.40659647,0,0,0,0,0
101399,0.78000000,0.78886356,0.38843815,0.40042541,0,0,0,0,0
101499,0.65000000,0.76109085,0.39105377,0.37003708,0,0,0,0,0
101599,0.69000000,0.74687268,0.39404323,0.35282945,0,0,0,0,0
101699,0.68000000,0.73349814,0.39690280,0.33659534,0,0,0,0,0
101799,0.69000000,0.72479851,0.39983377,0.32496474,0,0,0,0,0
101899,0.65000000,0.70983881,0.40233543,0.30750338,0,0,0,0,0
101999,0.57000000,0.68187105,0.40401208,0.27785897,0,0,0,0,0
102099,0.59000000,0.66349684,0.40587196,0.25762488,0,0,0,0,0
102199,0.58000000,0.64679747,0.40761324,0.23918423,0,0,0,0,0
102299,0.69000000,0.65543798,0.41043711,0.24500087,0,0,0,0,0
102399,0.82000000,0.68835038,0.41453274,0.27381765,0,0,0,0,0
102499,1.00000000,0.75068031,0.42038741,0.33029290,0,0,0,0,0
102599,0.77000000,0.75454424,0.42388353,0.33066071,0,0,0,0,0
102699,0.57000000,0.71763540,0.42534470,0.29229070,0,0,0,0,0
102799,0.74000000,0.72210832,0.42849125,0.29361706,0,0,0,0,0
102899,0.85000000,0.74768665,0.43270634,0.31498031,0,0,0,0,0
102999,0.85000000,0.76814932,0.43687928,0.33127005,0,0,0,0,0
103099,0.72000000,0.75851946,0.43971048,0.31880897,0,0,0,0,0
103199,0.89000000,0.78481557,0.44421338,0.34060219,0,0,0,0,0
103299,0.91000000,0.80985245,0.44887124,0.36098121,0,0,0,0,0
103399,0.94000000,0.83588196,0.45378253,0.38209943,0,0,0,0,0
103499,0.98000000,0.86470557,0.45904471,0.40566086,0,0,0,0,0
103599,0.99000000,0.88976446,0.46435426,0.42541020,0,0,0,0,0
103699,0.97000000,0.90581156,0.46941072,0.43640085,0,0,0,0,0
103799,0.92000000,0.90864925,0.47391661,0.43473264,0,0,0,0,0
103899,0.97000000,0.92091940,0.47887744,0.44204196,0,0,0,0,0
103999,0.97000000,0.93073552,0.48378867,0.44694685,0,0,0,0,0
104099,0.40000000,0.82458842,0.48295078,0.34163763,0,0,0,0,0
104199,0.83000000,0.82567073,0.48642128,0.33924946,0,0,0,0,0
104299,0.88000000,0.83653659,0.49035706,0.34617952,0,0,0,0,0
104399,0.89000000,0.84722927,0.49435349,0.35287578,0,0,0,0,0
104499,0.93000000,0.86378342,0.49870996,0.36507346,0,0,0,0,0
104599,0.92000000,0.87502673,0.50292286,0.37210388,0,0,0,0,0
104699,0.82000000,0.86402139,0.50609363,0.35792776,0,0,0,0,0
104799,0.88000000,0.86721711,0.50983269,0.35738442,0,0,0,0,0
104899,0.80000000,0.85377369,0.51273437,0.34103932,0,0,0,0,0
104999,0.81000000,0.84501895,0.51570702,0.32931193,0,0,0,0,0
105099,0.39000000,0.75401516,0.51444995,0.23956521,0,0,0,0,0
105199,0.62000000,0.72721213,0.51550545,0.21170668,0,0,0,0,0
105299,0.73000000,0.72776970,0.51765040,0.21011930,0,0,0,0,0
105399,0.74000000,0.73021576,0.51987389,0.21034187,0,0,0,0,0
105499,0.81000000,0.74617261,0.52277515,0.22339745,0,0,0,0,0
105599,0.84000000,0.76493809,0.52594740,0.23899068,0,0,0,0,0
105699,0.75000000,0.76195047,0.52818793,0.23376254,0,0,0,0,0
105799,0.77000000,0.76356038,0.53060605,0.23295433,0,0,0,0,0
105899,0.71000000,0.75284830,0.53239999,0.22044831,0,0,0,0,0
105999,0.85000000,0.77227864,0.53557599,0.23670265,0,0,0,0,0
106099,0.41000000,0.69982291,0.53432023,0.16550268,0,0,0,0,0
106199,0.11000000,0.58185833,0.53007703,0.05178130,0,0,0,0,0
106299,0.15000000,0.49548666,0.52627626,-0.03078959,0,0,0,1,0
106399,0.34000000,0.46438933,0.52441349,-0.06002416,0,0,0,0,0
106499,0.49000000,0.46951146,0.52406936,-0.05455789,0,0,0,0,0
106599,0.58000000,0.49160917,0.52462867,-0.03301949,0,0,0,1,0
106699,0.67000000,0.52728734,0.52608238,0.00120496,0,0,0,2,0
106799,0.70000000,0.56182987,0.52782156,0.03400831,0,0,0,3,0
106899,0.84000000,0.61746390,0.53094334,0.08652056,0,0,0,0,0
106999,0.64000000,0.62197112,0.53203391,0.08993721,0,0,0,0,0
107099,0.60000000,0.61757689,0.53271357,0.08486333,0,0,0,0,0
107199,0.62000000,0.61806151,0.53358643,0.08447508,0,0,0,0,0
107299,0.65000000,0.62444921,0.53475057,0.08969864,0,0,0,0,0
107399,0.56000000,0.61155937,0.53500306,0.07655631,0,0,0,0,0
107499,0.49000000,0.58724750,0.53455303,0.05269446,0,0,0,0,0
107599,0.49000000,0.56779800,0.53410750,0.03369050,0,0,0,1,0
107699,0.55000000,0.56423840,0.53426643,0.02997197,0,0,0,2,0
107799,0.63000000,0.57739072,0.53522376,0.04216696,0,0,0,3,0
107899,0.67000000,0.59591257,0.53657152,0.05934105,0,0,0,0,0
107999,0.61000000,0.59873006,0.53730581,0.06142425,0,0,0,0,0
108099,0.50000000,0.57898405,0.53693275,0.04205130,0,0,0,1,0
108199,0.21000000,0.50518724,0.53366342,-0.02847619,0,0,0,2,0
108299,0.49000000,0.50214979,0.53322679,-0.03107700,0,0,0,3,0
108399,0.57000000,0.51571983,0.53359452,-0.01787469,0,0,0,4,0
108499,0.53000000,0.51857587,0.53355858,-0.01498271,1,0,0,0,0
108599,0.64000000,0.54286069,0.53462299,0.00823770,1,0,0,0,0
108699,0.42000000,0.51828855,0.53347676,-0.01518821,1,0,0,0,0
108799,0.42000000,0.49863084,0.53234199,-0.03371115,1,0,0,0,0
108899,0.57000000,0.51290467,0.53271857,-0.01981390,1,0,0,0,0
108999,0.38000000,0.48632374,0.53119139,-0.04486765,1,0,0,0,0
109099,0.62000000,0.51305899,0.53207947,-0.01902048,1,0,0,0,0
109199,0.17000000,0.44444719,0.52845868,-0.08401148,1,0,0,0,0
109299,0.27000000,0.40955775,0.52587409,-0.11631634,1,0,0,0,0
109399,0.38000000,0.40364620,0.52441535,-0.12076915,1,0,0,0,0
109499,0.35000000,0.39291696,0.52267120,-0.12975423,1,0,0,0,0
109599,0.37000000,0.38833357,0.52114448,-0.13281091,1,0,0,0,0
109699,0.45000000,0.40066686,0.52043304,-0.11976618,1,0,0,0,0
109799,0.33000000,0.38653349,0.51852871,-0.13199522,1,0,0,0,0
109899,0.50000000,0.40922679,0.51834342,-0.10911663,1,0,0,0,0
109999,0.54000000,0.43538143,0.51855999,-0.08317856,1,0,0,0,0
110099,0.39000000,0.42630514,0.51727439,-0.09096924,1,0,0,0,0
110199,0.17000000,0.37504412,0.51380164,-0.13875753,1,0,0,0,0
110299,0.33000000,0.36603529,0.51196363,-0.14592834,1,0,0,0,0
110399,0.39000000,0.37082823,0.51074399,-0.13991576,1,0,0,0,0
110499,0.57000000,0.41066259,0.51133655,-0.10067396,1,0,0,0,0
110599,0.62000000,0.45253007,0.51242319,-0.05989312,1,0,0,0,0
110699,0.43000000,0.44802406,0.51159895,-0.06357490,1,0,0,0,0
110799,0.56000000,0.47041924,0.51208297,-0.04166372,1,0,0,0,0
110899,0.26000000,0.42833540,0.50956214,-0.08122674,1,0,0,0,0
110999,0.28000000,0.39866832,0.50726651,-0.10859820,1,0,0,0,0
111099,0.43000000,0.40493465,0.50649385,-0.10155920,1,0,0,0,0
111199,0.25000000,0.37394772,0.50392891,-0.12998119,1,0,0,0,0
111299,0.21000000,0.34115818,0.50098962,-0.15983144,1,0,0,0,0
111399,0.27000000,0.32692654,0.49867973,-0.17175318,1,0,0,0,0
111499,0.28000000,0.31754123,0.49649293,-0.17895169,1,0,0,0,0
111599,0.27000000,0.30803299,0.49422800,-0.18619501,1,0,0,0,0
111699,0.30000000,0.30642639,0.49228572,-0.18585933,1,0,0,0,0
111799,0.36000000,0.31714111,0.49096286,-0.17382175,1,0,0,0,0
111899,0.21000000,0.29571289,0.48815323,-0.19244034,1,0,0,0,0
111999,0.28000000,0.29257031,0.48607170,-0.19350139,1,0,0,0,0
112099,0.67000000,0.36805625,0.48791098,-0.11985473,1,0,0,0,0
112199,0.13000000,0.32044500,0.48433187,-0.16388687,1,0,0,0,0
112299,0.31000000,0.31835600,0.48258855,-0.16423256,1,0,0,0,0
112399,0.22000000,0.29868480,0.47996267,-0.18127787,1,0,0,0,0
112499,0.25000000,0.28894784,0.47766304,-0.18871520,1,0,0,0,0
112599,0.30000000,0.29115827,0.47588641,-0.18472814,1,0,0,0,0
112699,0.38000000,0.30892662,0.47492755,-0.16600093,1,0,0,0,0
112799,0.39000000,0.32514129,0.47407827,-0.14893698,1,0,0,0,0
112899,0.25000000,0.31011304,0.47183749,-0.16172445,1,0,0,0,0
112999,0.23000000,0.29409043,0.46941912,-0.17532869,1,0,0,0,0
113099,0.27000000,0.28927234,0.46742492,-0.17815258,1,0,0,0,0
113199,0.21000000,0.27341787,0.46485067,-0.19143280,1,0,0,0,0
113299,0.20000000,0.25873430,0.46220217,-0.20346787,1,0,0,0,0
113399,0.25000000,0.25698744,0.46008015,-0.20309271,1,0,0,0,0
113499,0.24000000,0.25358995,0.45787934,-0.20428939,1,0,0,0,0
113599,0.22000000,0.24687196,0.45550055,-0.20862859,1,0,0,0,0
113699,0.33000000,0.26349757,0.45424555,-0.19074798,1,0,0,0,0
113799,0.17000000,0.24479806,0.45140309,-0.20660504,1,0,0,0,0
113899,0.33000000,0.26183844,0.45018906,-0.18835062,1,0,0,0,0
113999,0.35000000,0.27947076,0.44918717,-0.16971641,1,0,0,0,0
114099,0.57000000,0.33757660,0.45039530,-0.11281869,1,0,0,0,0
114199,0.18000000,0.30606128,0.44769134,-0.14163006,1,0,0,0,0
114299,0.28000000,0.30084903,0.44601443,-0.14516540,1,0,0,0,0
114399,0.34000000,0.30867922,0.44495429,-0.13627507,1,0,0,0,0
114499,0.32000000,0.31094338,0.44370474,-0.13276137,1,0,0,0,0
114599,0.29000000,0.30675470,0.44216770,-0.13541299,1,0,0,0,0
114699,0.43000000,0.33140376,0.44204602,-0.11064226,1,0,0,0,0
114799,0.38000000,0.34112301,0.44142556,-0.10030255,1,0,0,0,0
114899,0.35000000,0.34289841,0.44051130,-0.09761290,1,0,0,0,0
114999,0.32000000,0.33831873,0.43930619,-0.10098746,1,0,0,0,0
115099,0.43000000,0.35665498,0.43921313,-0.08255815,1,0,0,0,0
115199,0.50000000,0.38532398,0.43982100,-0.05449701,1,0,0,0,0
115299,0.37000000,0.38225919,0.43912279,-0.05686360,1,0,0,0,0
115399,0.48000000,0.40180735,0.43953156,-0.03772421,1,0,0,0,0
115499,0.39000000,0.39944588,0.43903624,-0.03959036,1,0,0,0,0
115599,0.41000000,0.40155670,0.43874588,-0.03718918,1,0,0,0,0
115699,0.32000000,0.38524536,0.43755842,-0.05231306,1,0,0,0,0
115799,0.31000000,0.37019629,0.43628284,-0.06608655,1,0,0,0,0
115899,0.46000000,0.38815703,0.43652001,-0.04836298,1,0,0,0,0
115999,0.39000000,0.38852563,0.43605481,-0.04752918,1,0,0,0,0
116099,0.76000000,0.46282050,0.43929426,0.02352624,1,0,0,0,0
116199,0.36000000,0.44225640,0.43850132,0.00375508,1,0,0,0,0
116299,0.51000000,0.45580512,0.43921631,0.01658881,1,0,0,0,0
116399,0.41000000,0.44664410,0.43892414,0.00771995,1,0,0,0,0
116499,0.59000000,0.47531528,0.44043490,0.03488038,1,0,0,0,0
116599,0.43000000,0.46625222,0.44033055,0.02592167,1,0,0,0,0
116699,0.25000000,0.42300178,0.43842725,-0.01542547,1,0,0,0,0
116799,0.28000000,0.39440142,0.43684297,-0.04244155,1,0,0,0,0
116899,0.34000000,0.38352114,0.43587454,-0.05235341,1,0,0,0,0
116999,0.29000000,0.36481691,0.43441580,-0.06959889,1,0,0,0,0
117099,0.64000000,0.41985353,0.43647164,-0.01661811,1,0,0,0,0
117199,0.41000000,0.41788282,0.43620692,-0.01832410,1,0,0,0,0
117299,0.32000000,0.39830626,0.43504486,-0.03673860,1,0,0,0,0
117399,0.29000000,0.37664501,0.43359441,-0.05694940,1,0,0,0,0
117499,0.28000000,0.35731601,0.43205846,-0.07474246,1,0,0,0,0
117599,0.42000000,0.36985280,0.43193788,-0.06208507,1,0,0,0,0
117699,0.56000000,0.40788224,0.43321850,-0.02533626,1,0,0,0,0
117799,0.34000000,0.39430579,0.43228631,-0.03798052,1,0,0,0,0
117899,0.27000000,0.36944464,0.43066345,-0.06121882,1,0,0,0,0
117999,0.35000000,0.36555571,0.42985682,-0.06430111,1,0,0,0,0
118099,0.27000000,0.34644457,0.42825825,-0.08181368,1,0,0,0,0
118199,0.29000000,0.33515565,0.42687567,-0.09172001,1,0,0,0,0
118299,0.27000000,0.32212452,0.42530691,-0.10318239,1,0,0,0,0
118399,0.29000000,0.31569962,0.42395384,-0.10825422,1,0,0,0,0
118499,0.41000000,0.33455969,0.42381430,-0.08925461,1,0,0,0,0
118599,0.19000000,0.30564776,0.42147616,-0.11582840,1,0,0,0,0
118699,0.25000000,0.29451820,0.41976140,-0.12524319,1,0,0,0,0
118799,0.25000000,0.28561456,0.41806378,-0.13244922,1,0,0,0,0
118899,0.28000000,0.28449165,0.41668315,-0.13219149,1,0,0,0,0
118999,0.20000000,0.26759332,0.41451631,-0.14692299,1,0,0,0,0
119099,0.66000000,0.34607466,0.41697115,-0.07089649,1,0,0,0,0
119199,0.00000000,0.27685973,0.41280144,-0.13594171,1,0,0,0,0
119299,0.06000000,0.23348778,0.40927343,-0.17578564,1,0,0,0,0
119399,0.04000000,0.19479022,0.40558069,-0.21079047,1,0,0,0,0
119499,0.12000000,0.17983218,0.40272488,-0.22289270,1,0,0,0,0
119599,0.14000000,0.17186574,0.40009764,-0.22823189,1,0,0,0,0
119699,0.38000000,0.21349259,0.39989666,-0.18640406,1,0,0,0,0
119799,0.22000000,0.21479408,0.39809769,-0.18330362,1,0,0,0,0
119899,0.41000000,0.25383526,0.39821672,-0.14438145,1,0,0,0,0
119999,0.54000000,0.31106821,0.39963455,-0.08856634,1,0,0,0,0
120099,0.33000000,0.31485457,0.39893820,-0.08408364,1,0,0,0,0
120199,0.08000000,0.26788365,0.39574882,-0.12786517,1,0,0,0,0
120299,0.27000000,0.26830692,0.39449133,-0.12618441,1,0,0,0,0
120399,0.37000000,0.28864554,0.39424642,-0.10560088,1,0,0,0,0
120499,0.34000000,0.29891643,0.39370395,-0.09478752,1,0,0,0,0
120599,0.36000000,0.31113314,0.39336692,-0.08223377,1,0,0,0,0
