step,fast_slow_gap,fast_wins,state_pseudo_count,state_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
131100,-0.47540545,0,522,1.00000000,1,0,0,0,nan,nan,nan,0.21543081,0.28584616,-0.07041535,0,0,0,0,0,1,0,0,0.57070065,1.04610610,3.63179278,3.82230282,0.02779770,0.02667037,0.32545486
131199,-0.84221911,0,559,1.00000000,1,0,1,1,0.26000000,1.00000000,100.00000000,0.22434464,0.28558770,-0.06124305,0,0,0,0,0,1,0,0,0.57127452,1.41349363,4.20176506,4.40020180,0.08762443,0.08275055,0.93189852
131200,0.89525104,1,929,1.00000000,1,0,0,0,nan,nan,nan,0.22434464,0.28558770,-0.06124305,0,0,0,0,0,1,0,0,3.23509622,2.33984518,3.53717518,3.72278976,0.04144039,0.03395111,-2.08770859
131299,0.06922412,1,1221,1.00000000,1,0,1,1,0.28000000,1.00000000,100.00000000,0.23547572,0.28553182,-0.05005610,0,0,0,0,0,1,0,0,-3.96108127,-4.03030539,4.92383051,5.21710777,0.08721948,0.08546507,4.90535021
131300,0.18752885,1,1026,1.00000000,1,0,0,0,nan,nan,nan,0.23547572,0.28553182,-0.05005610,0,0,0,0,0,1,0,0,1.03076005,0.84323120,4.58041668,4.78341770,0.04812057,0.05362736,-0.23059335
131399,-3.52484894,0,850,1.00000000,1,0,1,1,0.22000000,1.00000000,100.00000000,0.23238057,0.28487650,-0.05249593,0,0,0,0,0,1,0,0,-5.34212255,-1.81727362,4.03035927,4.17700243,0.04948083,0.04553143,6.52987051
131400,-2.07075691,0,184,0.99999999,1,0,0,0,nan,nan,nan,0.23238057,0.28487650,-0.05249593,0,0,0,0,0,1,0,0,1.34069693,3.41145396,5.76816177,6.33561420,0.21094052,0.19896019,2.18374777
131499,-1.12843633,0,707,1.00000000,1,0,1,1,0.14000172,0.99998769,99.99876908,0.21390480,0.28342775,-0.06952295,0,0,0,0,0,1,0,0,1.99447489,3.12291121,4.80193233,4.77066612,0.06303186,0.05155172,-1.22336133
131500,-1.58217239,0,1299,1.00000000,1,0,0,0,nan,nan,nan,0.21390480,0.28342775,-0.06952295,0,0,0,0,0,1,0,0,3.08416653,4.66633892,4.97698259,5.19490480,0.03151419,0.03178413,-1.34754312
131599,-0.55798769,0,1841,1.00000000,1,0,1,1,0.17000000,1.00000000,100.00000000,0.20512384,0.28229347,-0.07716963,0,0,0,0,0,1,0,0,1.94683480,2.50482249,4.94674301,4.79561520,0.04558559,0.04222064,-0.81361381
131600,-2.94738150,0,1475,1.00000000,1,0,0,0,nan,nan,nan,0.20512384,0.28229347,-0.07716963,0,0,0,0,0,1,0,0,3.64971685,6.59709835,4.89394379,5.06261730,0.06717861,0.06920758,-1.10440266
131699,-0.25381684,0,1403,1.00000000,1,0,1,1,0.20000000,1.00000000,100.00000000,0.20409907,0.28147054,-0.07737147,0,0,0,0,0,1,0,0,-1.61434567,-1.36052883,4.14466810,4.46924257,0.05463160,0.05456194,3.60748681
131700,-0.96599817,0,1548,1.00000000,1,0,0,0,nan,nan,nan,0.20409907,0.28147054,-0.07737147,0,0,0,0,0,1,0,0,-1.34090710,-0.37490892,3.80184674,3.79276752,0.03600858,0.03100269,2.28772648
131799,-1.46232200,0,1241,1.00000000,1,0,1,1,0.14000000,1.00000000,99.99999999,0.19127926,0.28005583,-0.08877658,0,0,0,0,0,1,0,0,1.02475810,2.48708010,4.64703083,4.48455286,0.07557757,0.05524288,1.40092522
131800,-0.70435047,0,2250,1.00000000,1,0,0,0,nan,nan,nan,0.19127926,0.28005583,-0.08877658,0,0,0,0,0,1,0,0,-1.28602314,-0.58167267,4.14815712,4.10029793,0.06235789,0.05633834,1.79789770
131899,-0.41382205,0,1571,1.00000000,1,0,1,1,0.21000000,1.00000000,100.00000000,0.19502341,0.27935528,-0.08433187,0,0,0,0,0,1,0,0,0.58595562,0.99977767,3.60349441,3.51522613,0.04519023,0.04221268,-1.01724430
131900,-0.87091374,0,1094,1.00000000,1,0,0,0,nan,nan,nan,0.19502341,0.27935528,-0.08433187,0,0,0,0,0,1,0,0,-2.20336556,-1.33245182,4.06352663,4.21934271,0.05157091,0.05665157,4.14652491
131999,0.43698370,1,1473,1.00000000,1,0,1,1,0.23000001,0.99999996,99.99999594,0.20201873,0.27886172,-0.07684300,0,0,0,0,0,1,0,0,1.61105323,1.17406952,4.58902836,4.42215490,0.05538199,0.05713050,0.15939212
132000,0.22778511,1,953,1.00000000,1,0,0,0,nan,nan,nan,0.20201873,0.27886172,-0.07684300,0,0,0,0,0,1,0,0,-22.90137672,-23.12916183,2.08455014,2.08570266,0.05647696,0.05240075,23.47844505
132099,-0.22014809,0,1085,1.00000000,1,0,1,1,0.31009422,0.99960191,99.96019090,0.22363383,0.27917405,-0.05554022,0,0,0,0,0,1,0,0,5.22365189,5.44379997,3.93263149,3.87665462,0.04278743,0.04969199,-4.71999639
132100,-1.56129217,0,1563,1.00000000,1,0,0,0,nan,nan,nan,0.22363383,0.27917405,-0.05554022,0,0,0,0,0,1,0,0,-2.88508987,-1.32379770,4.45626831,4.50550365,0.04422455,0.03328516,5.94249725
132199,-1.02225399,0,747,1.00000000,1,0,1,1,0.09000000,1.00000000,100.00000000,0.19690706,0.27728231,-0.08037525,0,0,0,0,0,1,0,0,5.02528477,6.04753876,5.57154036,5.41850042,0.11258219,0.09774210,-4.90233624
132200,-1.73135424,0,1341,1.00000000,1,0,0,0,nan,nan,nan,0.19690706,0.27728231,-0.08037525,0,0,0,0,0,1,0,0,-5.60224104,-3.87088680,4.02088022,3.94771743,0.06024314,0.06007870,6.29764183
132299,1.39379287,1,554,1.00000000,1,0,1,1,0.20000000,1.00000000,100.00000000,0.19752565,0.27650948,-0.07898384,0,0,0,0,0,1,0,0,2.24548316,0.85169029,6.55738306,6.74714470,0.04721649,0.04524727,0.95156749
132300,-2.07397890,0,947,1.00000000,1,0,0,0,nan,nan,nan,0.19752565,0.27650948,-0.07898384,0,0,0,0,0,1,0,0,3.07442904,5.14840794,5.19013882,5.11148453,0.10838858,0.10145703,-0.29836786
132399,-0.39533305,0,785,1.00000000,1,0,1,1,0.15000000,1.00000000,100.00000000,0.18802052,0.27524439,-0.08722387,0,0,0,0,0,1,0,0,-1.71984768,-1.32451463,4.55026436,4.41968107,0.03937383,0.03660233,3.16996711
132400,-2.31112003,0,1065,1.00000000,1,0,0,0,nan,nan,nan,0.18802052,0.27524439,-0.08722387,0,0,0,0,0,1,0,0,1.13506937,3.44618940,5.31472254,5.45086098,0.06923106,0.08204091,0.38487840
132499,-0.68193793,0,1676,1.00000000,1,0,1,1,0.14000000,1.00000000,99.99999998,0.17841641,0.27389195,-0.09547553,0,0,0,0,0,1,0,0,1.66003275,2.34197068,3.82460690,3.63962722,0.04087285,0.03484057,-1.30604329
132500,-1.07815361,0,1576,1.00000000,1,0,0,0,nan,nan,nan,0.17841641,0.27389195,-0.09547553,0,0,0,0,0,1,0,0,3.04387188,4.12202549,4.50292110,4.41904926,0.03527312,0.03667633,-2.69722752
132599,-0.26139975,0,1233,1.00000000,1,0,1,1,0.26000000,1.00000000,100.00000000,0.19473313,0.27375303,-0.07901989,0,0,0,0,0,1,0,0,2.80294633,3.06434608,5.01413822,4.85446930,0.04955322,0.04509918,0.77208203
132600,-2.18269348,0,1449,1.00000000,1,0,0,0,nan,nan,nan,0.19473313,0.27375303,-0.07901989,0,0,0,0,0,1,0,0,3.72660971,5.90930319,4.80917215,4.68428946,0.05403384,0.05551614,-3.49206817
132699,-1.91908336,0,641,1.00000000,1,0,1,1,0.11000000,1.00000000,100.00000000,0.17778651,0.27211550,-0.09432899,0,0,0,0,0,1,0,0,-3.72691512,-1.80783176,4.76430893,4.76099634,0.06351094,0.07652733,5.72979069
132700,-0.49084616,0,966,1.00000000,1,0,0,0,nan,nan,nan,0.17778651,0.27211550,-0.09432899,0,0,0,0,0,1,0,0,1.24995136,1.74079752,5.74136591,5.58159399,0.05336376,0.04722990,-1.40018809
132799,-1.10398912,0,1967,1.00000000,1,0,1,1,0.14000077,0.99999447,99.99944692,0.17022936,0.27079435,-0.10056499,0,0,0,0,0,1,0,0,3.34179878,4.44578791,3.92335510,3.90071368,0.02949785,0.02567592,-2.55051577
132800,-1.49729443,0,859,1.00000000,1,0,0,0,nan,nan,nan,0.17022936,0.27079435,-0.10056499,0,0,0,0,0,1,0,0,4.42820454,5.92549896,4.58205509,4.66636229,0.07640193,0.09988039,-3.67987808
132899,-0.57357609,0,2022,1.00000000,1,0,1,1,0.10000000,0.99999999,99.99999950,0.15618349,0.26908641,-0.11290292,0,0,0,0,0,1,0,0,0.08020270,0.65377879,3.73553586,3.77635098,0.08414387,0.06561555,1.49473757
132900,-0.54269469,0,998,1.00000000,1,0,0,0,nan,nan,nan,0.15618349,0.26908641,-0.11290292,0,0,0,0,0,1,0,0,1.46110499,2.00379968,4.20315981,4.39103508,0.05903151,0.07104958,-0.91127980
132999,0.22682905,1,1727,1.00000000,1,0,1,1,0.19000000,1.00000000,100.00000000,0.16294679,0.26829554,-0.10534875,0,0,0,0,0,1,0,0,1.65256143,1.42573237,4.37987804,4.14589882,0.03109860,0.03681501,-1.28881094
133000,-0.14975929,0,513,1.00000000,1,0,0,0,nan,nan,nan,0.16294679,0.26829554,-0.10534875,0,0,0,0,0,1,0,0,-22.87124634,-22.72148705,2.30242181,2.31440187,0.04217342,0.04075273,23.00845528
133099,-0.26876259,0,1765,1.00000000,1,0,1,1,0.24952225,0.99928210,99.92820987,0.18026188,0.26810781,-0.08784593,0,0,0,0,0,1,0,0,1.69117117,1.95993376,4.16357613,3.88796234,0.05873230,0.03919518,-2.05792975
133100,0.18312311,1,1601,1.00000000,1,0,0,0,nan,nan,nan,0.18026188,0.26810781,-0.08784593,0,0,0,0,0,1,0,0,-1.87644362,-2.05956674,4.74128151,4.65903473,0.03344385,0.03194788,4.27173233
133199,-1.93161869,0,1237,1.00000000,1,0,1,1,0.17034392,0.99798100,99.79810032,0.17827829,0.26713017,-0.08885188,0,0,0,0,0,1,0,0,-3.04731226,-1.11569357,4.69438457,4.41266537,0.02725745,0.03177558,6.14487505
133200,0.83818150,1,1947,1.00000000,1,0,0,0,nan,nan,nan,0.17827829,0.26713017,-0.08885188,0,0,0,0,0,1,0,0,-2.71419263,-3.55237412,5.13170815,4.73916674,0.04318845,0.05050369,5.53641868
133299,-1.40185785,0,1838,1.00000000,1,0,1,1,0.11000000,1.00000000,100.00000000,0.16462263,0.26555887,-0.10093624,0,0,0,0,0,1,0,0,1.63471174,3.03656960,4.74876070,4.48672056,0.02781013,0.03685198,-0.76994663
133300,-0.26862812,0,2239,1.00000000,1,0,0,0,nan,nan,nan,0.16462263,0.26555887,-0.10093624,0,0,0,0,0,1,0,0,0.42979443,0.69842255,4.85249853,4.61833334,0.05148426,0.06243936,0.02953454
133399,-0.79575109,0,904,1.00000000,1,0,1,1,0.11000000,0.99999998,99.99999769,0.15369811,0.26400328,-0.11030517,0,0,0,0,0,1,0,0,4.19235468,4.98810577,5.15764380,4.98427343,0.03997733,0.04368852,-4.52954280
133400,-0.40541720,0,1043,1.00000000,1,0,0,0,nan,nan,nan,0.15369811,0.26400328,-0.11030517,0,0,0,0,0,1,0,0,2.96044993,3.36586714,5.02513361,4.84669590,0.03327658,0.02819519,-2.47201395
133499,-0.26855588,0,840,1.00000000,1,0,1,1,0.24000326,0.99998640,99.99863963,0.17095914,0.26376328,-0.09280414,0,0,0,0,0,1,0,0,1.63242030,1.90097618,6.26580763,5.80595636,0.05261385,0.05406918,-1.81655570
133500,1.28139281,1,598,1.00000000,1,0,0,0,nan,nan,nan,0.17095914,0.26376328,-0.09280414,0,0,0,0,0,1,0,0,1.88631105,0.60491824,4.85157585,4.72866344,0.04123694,0.03427432,-2.29101086
133599,-0.74574995,0,2024,1.00000000,1,0,1,1,0.22000000,1.00000000,100.00000000,0.18076731,0.26332565,-0.08255834,0,0,0,0,0,1,0,0,7.36535978,8.11110973,4.69918585,4.49622011,0.05993346,0.04703448,-6.97011805
133600,0.29864693,1,2095,1.00000000,1,0,0,0,nan,nan,nan,0.18076731,0.26332565,-0.08255834,0,0,0,0,0,1,0,0,4.04286003,3.74421310,4.25299025,3.94646668,0.04722268,0.02732496,-4.06490552
133699,-0.69633198,0,398,1.00000000,1,0,1,1,0.31000000,1.00000000,99.99999992,0.20661385,0.26379239,-0.05717854,0,0,0,0,0,1,0,0,4.89589310,5.59222507,6.25316525,5.99496269,0.09182230,0.09474438,-1.68741771
133700,-0.05975628,0,1363,1.00000000,1,0,0,0,nan,nan,nan,0.20661385,0.26379239,-0.05717854,0,0,0,0,0,1,0,0,-0.13601208,-0.07625580,5.36505079,4.99074745,0.03298672,0.02016839,1.43685047
133799,0.50800729,1,1191,1.00000000,1,0,1,1,0.21000000,1.00000000,100.00000000,0.20729108,0.26325447,-0.05596339,0,0,0,0,0,1,0,0,2.71923161,2.21122432,4.57622623,4.36500454,0.03760207,0.03467365,-2.58208767
133800,0.07633996,1,666,1.00000000,1,0,0,0,nan,nan,nan,0.20729108,0.26325447,-0.05596339,0,0,0,0,0,1,0,0,-0.66292715,-0.73926711,4.91664362,4.63598442,0.07910091,0.06633911,0.93256712
133899,-0.64459956,0,871,1.00000000,1,0,1,1,0.18000000,1.00000000,100.00000000,0.20183286,0.26242192,-0.06058906,0,0,0,0,0,1,0,0,0.04322088,0.68782043,5.08503532,4.63230991,0.05901686,0.05495382,0.80418501
133900,-1.81043673,0,561,1.00000000,1,0,0,0,nan,nan,nan,0.20183286,0.26242192,-0.06058906,0,0,0,0,0,1,0,0,-1.90598464,-0.09554791,5.31464672,5.05208492,0.03447771,0.03062328,3.95694868
133999,-6.44450712,0,1593,1.00000000,1,0,1,1,0.08000804,0.99989948,99.98994816,0.17746790,0.26059778,-0.08312988,0,0,0,0,0,1,0,0,-4.29824209,2.14626503,6.03065729,5.75248146,0.03406143,0.02690896,8.79213768
134000,0.06550598,1,968,1.00000000,1,0,0,0,nan,nan,nan,0.17746790,0.26059778,-0.08312988,0,0,0,0,0,1,0,0,-21.53462219,-21.60012817,2.31196737,2.30686116,0.03824928,0.03584686,21.73998833
134099,1.12606430,1,90,0.99987659,1,0,1,1,0.46039900,0.98552589,98.55258883,0.23405412,0.26259579,-0.02854168,0,0,0,0,0,1,0,0,-14.82820702,-15.95427132,11.98954773,12.44109249,0.15468410,0.17713548,17.34057935
134100,-0.20616913,0,73,0.99932446,1,0,0,0,nan,nan,nan,0.23405412,0.26259579,-0.02854168,0,0,0,0,0,1,0,0,-16.93610764,-16.72993851,10.45440102,10.76344776,0.12440578,0.12826139,16.85195065
134199,-1.70525455,0,1187,1.00000000,1,0,1,1,0.17169197,0.98957624,98.95762415,0.22158169,0.26168676,-0.04010507,0,0,0,0,1,1,0,0,4.76513195,6.47038651,4.25312233,4.15189266,0.02228343,0.01518426,-4.91461086
134200,-1.88298655,0,622,1.00000000,1,0,0,0,nan,nan,nan,0.22158169,0.26168676,-0.04010507,0,0,0,0,1,1,0,0,1.52640343,3.40938997,4.55096102,4.58920717,0.03346590,0.02757584,-0.92555714
134299,-0.67470837,0,1492,1.00000000,1,0,1,1,0.07000001,0.99999986,99.99998614,0.19126535,0.25976989,-0.06850454,0,0,0,0,0,1,0,0,6.92203426,7.59674263,4.20747948,4.10781384,0.01616642,0.01513261,-6.82212480
134300,-1.08697701,0,1727,1.00000000,1,0,0,0,nan,nan,nan,0.19126535,0.25976989,-0.06850454,0,0,0,0,0,1,0,0,5.93753815,7.02451515,4.80217028,4.66948605,0.06589827,0.06729984,-6.03981483
134399,-1.33234549,0,1022,1.00000000,1,0,1,1,0.24999999,0.99999999,99.99999907,0.20301228,0.25967219,-0.05665991,0,0,0,0,0,1,0,0,5.06386232,6.39620781,5.24477482,4.77337122,0.10043374,0.07720335,-5.05396851
134400,0.02737999,1,1105,1.00000000,1,0,0,0,nan,nan,nan,0.20301228,0.25967219,-0.05665991,0,0,0,0,0,1,0,0,5.62383938,5.59645939,5.24372292,4.77271891,0.03961337,0.03403224,-4.90294186
134499,-0.48760223,0,715,1.00000000,1,0,1,1,0.37000000,1.00000000,99.99999954,0.23640982,0.26077547,-0.02436564,0,0,0,0,0,1,0,0,-0.54751825,-0.05991602,5.50127745,5.00814486,0.06695672,0.06627320,0.86408440
134500,-1.01079583,0,359,1.00000000,1,0,0,0,nan,nan,nan,0.23640982,0.26077547,-0.02436564,0,0,0,0,0,1,0,0,-2.10006189,-1.08926606,6.25121737,5.68580294,0.11295119,0.10901717,3.28555973
134599,-2.16099811,0,1418,1.00000000,1,0,1,1,0.29000000,1.00000000,100.00000000,0.24712786,0.26106771,-0.01393985,0,0,0,0,1,1,0,0,1.76724648,3.92824459,4.84840727,4.57958889,0.03420410,0.02297982,0.67272985
134600,-0.66469002,0,1224,1.00000000,1,0,0,0,nan,nan,nan,0.24712786,0.26106771,-0.01393985,0,0,0,0,1,1,0,0,-5.17718887,-4.51249886,5.20787716,4.84552431,0.13879836,0.13294533,8.12485909
134699,0.27376842,1,1413,1.00000000,1,0,1,1,0.25000000,1.00000000,100.00000000,0.24770229,0.26095704,-0.01325475,0,0,0,0,2,1,0,0,4.32304478,4.04927635,5.98998928,5.59526920,0.05622790,0.06345166,-2.49458472
134700,-0.57367373,0,675,1.00000000,1,0,0,0,nan,nan,nan,0.24770229,0.26095704,-0.01325475,0,0,0,0,2,1,0,0,0.58686447,1.16053820,3.68673611,3.45491672,0.04708825,0.03761458,-1.22575414
134799,-2.88609982,0,1834,1.00000000,1,0,1,1,0.23000000,1.00000000,100.00000000,0.24416183,0.26064747,-0.01648564,0,0,0,0,3,1,0,0,-1.23618257,1.64991713,4.12989044,3.84401917,0.03116396,0.02159017,4.24742222
134800,-0.68040729,0,1432,1.00000000,1,0,0,0,nan,nan,nan,0.24416183,0.26064747,-0.01648564,0,0,0,0,3,1,0,0,0.80088258,1.48128986,4.24173164,4.05361366,0.03570053,0.03271658,0.77732189
134899,1.58944678,1,726,1.00000000,1,0,1,1,0.17000000,1.00000000,99.99999990,0.22932946,0.25974099,-0.03041153,1,0,0,0,0,1,0,0,-2.85718274,-4.44662952,5.77897358,5.56703758,0.08026471,0.09770492,6.52236438
134900,-0.16227579,0,897,1.00000000,1,0,0,0,nan,nan,nan,0.22932946,0.25974099,-0.03041153,1,0,0,0,0,1,0,0,0.94090533,1.10318112,5.79062462,5.51034212,0.07383772,0.06282134,0.72508368
134999,-0.72999668,0,1841,1.00000000,1,0,1,1,0.23999996,0.99999995,99.99999478,0.23146356,0.25954358,-0.02808002,1,0,0,0,0,1,0,0,4.07999516,4.80999184,5.05217457,4.87855959,0.09534584,0.08567826,-4.28238267
135000,-0.20414162,0,975,1.00000000,1,0,0,0,nan,nan,nan,0.23146356,0.25954358,-0.02808002,1,0,0,0,0,1,0,0,-22.79274178,-22.58860016,2.06958580,2.09442711,0.03877303,0.03803778,22.94545126
135099,-1.08374774,0,843,1.00000000,1,0,1,1,0.44991098,0.99931515,99.93151486,0.27515305,0.26144726,0.01370579,1,0,0,0,0,1,0,0,0.02531540,1.10906315,5.73241901,5.52775764,0.09927025,0.08792134,2.65180248
135100,-1.38233364,0,731,1.00000000,1,0,0,0,nan,nan,nan,0.27515305,0.26144726,0.01370579,1,0,0,0,0,1,0,0,-1.90486240,-0.52252877,4.34594154,4.17624426,0.04803468,0.04132683,5.20963159
135199,-0.96911287,0,1895,1.00000000,1,0,1,1,0.02000055,0.99997260,99.99725964,0.22412255,0.25903279,-0.03491024,1,0,0,0,0,1,0,0,4.39857435,5.36768723,4.55569315,4.39872885,0.04962579,0.04434833,-4.98338803
135200,0.12691879,1,971,1.00000000,1,0,0,0,nan,nan,nan,0.22412255,0.25903279,-0.03491024,1,0,0,0,0,1,0,0,-5.04423523,-5.17115402,4.47269344,4.31634569,0.03896646,0.03311146,6.72799158
135299,-0.15282345,0,585,1.00000000,1,0,1,1,0.15000056,0.99999629,99.99962925,0.20929815,0.25794247,-0.04864432,1,0,0,0,0,1,0,0,-2.52407956,-2.37125611,5.05412483,4.62119389,0.03744425,0.03367347,3.75848302
135300,-1.59976101,0,1121,1.00000000,1,0,0,0,nan,nan,nan,0.20929815,0.25794247,-0.04864432,1,0,0,0,0,1,0,0,4.92481709,6.52457809,5.60312462,5.22486830,0.08177343,0.08409666,-2.96274205
135399,-1.62738073,0,844,1.00000000,1,0,1,1,0.18000000,1.00000000,100.00000000,0.20343852,0.25716304,-0.05372452,1,0,0,0,0,1,0,0,-1.42340422,0.20397651,4.55606318,4.23640203,0.04883230,0.03317423,2.96506198
135400,-0.41047621,0,926,1.00000000,1,0,0,0,nan,nan,nan,0.20343852,0.25716304,-0.05372452,1,0,0,0,0,1,0,0,2.83647537,3.24695158,5.90129614,5.56948519,0.08022981,0.06928652,-2.41723609
135499,0.18518591,1,1642,1.00000000,1,0,1,1,0.24000000,1.00000000,100.00000000,0.21075082,0.25699141,-0.04624060,1,0,0,0,0,1,0,0,4.47663403,4.29144812,4.89771605,4.57785225,0.05509286,0.05078129,-4.38135386
135500,0.62630105,1,1596,1.00000000,1,0,0,0,nan,nan,nan,0.21075082,0.25699141,-0.04624060,1,0,0,0,0,1,0,0,0.29551077,-0.33079028,4.78224230,4.39697504,0.04914153,0.03988804,0.14567131
135599,-0.68484974,0,1079,1.00000000,1,0,1,1,0.27000000,0.99999999,99.99999920,0.22260065,0.25712150,-0.03452084,1,0,0,0,0,1,0,0,6.28432846,6.96917820,5.05263186,4.73510885,0.02165012,0.01880885,-5.24900818
135600,0.48999310,1,1368,1.00000000,1,0,0,0,nan,nan,nan,0.22260065,0.25712150,-0.03452084,1,0,0,0,0,1,0,0,2.93467236,2.44467926,4.92358637,4.68111944,0.03216280,0.02519069,-2.65979338
135699,-0.64360189,0,1781,1.00000000,1,0,1,1,0.25000000,1.00000000,100.00000000,0.22808052,0.25705028,-0.02896976,1,0,0,0,0,1,0,0,4.57496405,5.21856594,4.76783085,4.53892994,0.02057182,0.02087657,-5.23580623
135700,-0.08925593,0,1144,1.00000000,1,0,0,0,nan,nan,nan,0.22808052,0.25705028,-0.02896976,1,0,0,0,0,1,0,0,0.12579107,0.21504700,4.34853411,4.22408867,0.02451787,0.01360102,1.56062210
135799,-0.99872971,0,1747,1.00000000,1,0,1,1,0.26000000,0.99999999,99.99999897,0.23446442,0.25707978,-0.02261536,1,0,0,0,0,1,0,0,3.18220091,4.18093061,5.32578087,5.15986633,0.02491695,0.02129855,-1.91833696
135800,-0.94938755,0,2034,1.00000000,1,0,0,0,nan,nan,nan,0.23446442,0.25707978,-0.02261536,1,0,0,0,0,1,0,0,-3.07654881,-2.12716126,5.31648254,5.08090734,0.04427173,0.04091843,5.96982622
135899,-2.06694221,0,988,1.00000000,1,0,1,1,0.22000004,0.99999980,99.99997960,0.23157154,0.25670898,-0.02513744,1,0,0,0,0,1,0,0,6.06741333,8.13435555,5.34557772,5.31312466,0.03705952,0.03770520,-7.09289916
135900,-0.59786415,0,1486,1.00000000,1,0,0,0,nan,nan,nan,0.23157154,0.25670898,-0.02513744,1,0,0,0,0,1,0,0,1.13142943,1.72929358,5.98930836,5.93299532,0.08658410,0.10067418,-1.35860848
135999,-1.52659035,0,1840,1.00000000,1,0,1,1,0.18000000,1.00000000,99.99999995,0.22125723,0.25594189,-0.03468466,1,0,0,0,0,1,0,0,-6.90130711,-5.37471676,4.32818413,3.94770718,0.02444758,0.02987664,8.52549601
136000,0.37254715,1,978,1.00000000,1,0,0,0,nan,nan,nan,0.22125723,0.25594189,-0.03468466,1,0,0,0,0,1,0,0,-24.79315376,-25.16570091,2.09826517,2.09077740,0.02774273,0.02678702,24.44592094
136099,-1.10991621,0,2290,1.00000000,1,0,1,1,0.17000023,0.99999844,99.99984384,0.21100583,0.25508248,-0.04407664,1,0,0,0,0,1,0,0,6.16315651,7.27307272,6.93420935,6.75691557,0.02852047,0.02881761,-5.75291359
136100,-1.24245167,0,1680,1.00000000,1,0,0,0,nan,nan,nan,0.21100583,0.25508248,-0.04407664,1,0,0,0,0,1,0,0,4.28180361,5.52425528,6.09279966,5.69615078,0.01655709,0.01650422,-3.81422698
136199,-0.48765349,0,882,1.00000000,1,0,1,1,0.16000000,1.00000000,99.99999997,0.20080467,0.25413165,-0.05332698,1,0,0,0,0,1,0,0,-3.65048027,-3.16282678,5.84799004,5.71680260,0.04549134,0.05104360,4.73640257
136200,-0.56637454,0,923,1.00000000,1,0,0,0,nan,nan,nan,0.20080467,0.25413165,-0.05332698,1,0,0,0,0,1,0,0,-2.75135207,-2.18497753,4.05615759,4.08249760,0.06600581,0.06091166,4.47338554
136299,-0.71854413,0,1278,1.00000000,1,0,1,1,0.15000000,1.00000000,100.00000000,0.19064373,0.25309033,-0.06244660,1,0,0,0,0,1,0,0,-0.97546256,-0.25691843,4.53122234,4.60855865,0.07901488,0.06798829,0.93755301
136300,-0.72664583,0,1542,1.00000000,1,0,0,0,nan,nan,nan,0.19064373,0.25309033,-0.06244660,1,0,0,0,0,1,0,0,1.26138496,1.98803079,5.54254818,5.77195835,0.03699975,0.03283127,-0.76012194
136399,-0.05750513,0,1584,1.00000000,1,0,1,1,0.17000000,0.99999999,99.99999908,0.18651499,0.25225943,-0.06574444,1,0,0,0,0,1,0,0,6.23455906,6.29206419,6.14361668,5.97882271,0.04263275,0.04559337,-5.64906526
136400,-0.28833866,0,1469,1.00000000,1,0,0,0,nan,nan,nan,0.18651499,0.25225943,-0.06574444,1,0,0,0,0,1,0,0,3.38825727,3.67659593,5.42110729,5.26290274,0.03065169,0.03578705,-2.66591942
136499,1.02733731,1,1613,1.00000000,1,0,1,1,0.16000000,1.00000000,99.99999989,0.18121199,0.25133684,-0.07012485,1,0,0,0,0,1,0,0,-0.99402380,-2.02136111,5.02884102,4.81485367,0.06074648,0.05295261,2.16069454
136500,-0.33988571,0,1808,1.00000000,1,0,0,0,nan,nan,nan,0.18121199,0.25133684,-0.07012485,1,0,0,0,0,1,0,0,1.33727312,1.67715883,4.62681389,4.57402611,0.04129495,0.05035286,-0.94008180
136599,-0.64081383,0,1939,1.00000000,1,0,1,1,0.17000000,1.00000000,100.00000000,0.17896959,0.25052347,-0.07155388,1,0,0,0,0,1,0,0,4.37476349,5.01557732,5.25621796,5.37725163,0.06624092,0.05988916,-3.05227550
136600,-1.87655306,0,1139,1.00000000,1,0,0,0,nan,nan,nan,0.17896959,0.25052347,-0.07155388,1,0,0,0,0,1,0,0,-6.97108746,-5.09453440,5.63639736,5.79351234,0.03822162,0.04159109,8.83000815
136699,-0.40340328,0,830,1.00000000,1,0,1,1,0.22000000,1.00000000,99.99999998,0.18717567,0.25021823,-0.06304256,1,0,0,0,0,1,0,0,0.09824526,0.50164855,5.43256044,5.76402855,0.07924536,0.09924037,0.17346811
136700,-1.40996075,0,1680,1.00000000,1,0,0,0,nan,nan,nan,0.18717567,0.25021823,-0.06304256,1,0,0,0,0,1,0,0,5.11891317,6.52887392,4.89214420,5.40149975,0.08128170,0.08148439,-0.10966531
136799,-1.69902420,0,1011,1.00000000,1,0,1,1,0.24000000,1.00000000,100.00000000,0.19774054,0.25011605,-0.05237551,1,0,0,0,0,1,0,0,4.49435234,6.19337654,4.79015112,5.13176584,0.03635035,0.02847752,-3.04212570
