block_end_step,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining
59999,1,0.87978054,0.99817419,99.81741946,0.91441195,0.67856872,0.23584323,0,0,0,0,0,1,0
60099,1,0.89073701,0.92956216,92.95621555,0.90967696,0.68069040,0.22898656,0,0,0,0,0,1,0
60199,1,0.54823135,0.98921881,98.92188097,0.83738784,0.67936581,0.15802203,0,0,0,0,0,1,0
60299,1,0.65023331,0.99956849,99.95684916,0.79995693,0.67907449,0.12088245,0,0,0,0,0,1,0
60399,1,0.67974985,0.99857867,99.85786697,0.77591552,0.67908124,0.09683428,0,0,0,0,0,1,0
60499,1,0.72984098,0.99934908,99.93490830,0.76670061,0.67958884,0.08711177,0,0,0,0,0,1,0
60599,1,0.77987635,0.99943424,99.94342400,0.76933576,0.68059171,0.08874404,0,0,0,0,0,1,0
60699,1,0.83996314,0.99976005,99.97600482,0.78346123,0.68218543,0.10127581,0,0,0,0,0,1,0
60799,1,0.86016649,0.99973210,99.97321049,0.79880229,0.68396524,0.11483705,0,0,0,0,0,1,0
60899,1,0.86997854,0.99979953,99.97995322,0.81303754,0.68582537,0.12721216,0,0,0,0,0,1,0
60999,1,0.77104624,0.99432094,99.43209367,0.80463928,0.68667758,0.11796170,0,0,0,0,0,1,0
61099,1,0.39582258,0.96846530,96.84652969,0.72287594,0.68376903,0.03910691,0,0,0,0,0,1,0
61199,1,0.39031797,0.99855493,99.85549267,0.65636435,0.68083452,-0.02447017,0,0,0,0,0,1,0
61299,1,0.61015348,0.99846762,99.84676171,0.64712217,0.68012771,-0.03300554,0,0,0,0,1,1,0
61399,1,0.74169255,0.99765547,99.76554653,0.66603625,0.68074336,-0.01470711,0,0,0,0,2,1,0
61499,1,0.74033310,0.99808671,99.80867076,0.68089562,0.68133926,-0.00044364,0,0,0,0,3,1,0
61599,1,0.65938819,0.99776616,99.77661574,0.67659413,0.68111975,-0.00452561,1,0,0,0,0,1,0
61699,1,0.78933778,0.99682662,99.68266168,0.69914286,0.68220193,0.01694094,1,0,0,0,0,1,0
61799,1,0.70375483,0.99404450,99.40445039,0.70006526,0.68241745,0.01764780,1,0,0,0,0,1,0
61899,1,0.67447861,0.99282141,99.28214140,0.69494793,0.68233807,0.01260986,1,0,0,0,0,1,0
61999,1,0.74840424,0.99326366,99.32636579,0.70563919,0.68299873,0.02264046,1,0,0,0,0,1,0
62099,1,0.68709581,0.98787598,98.78759849,0.70193051,0.68303970,0.01889081,1,0,0,0,0,1,0
62199,1,0.69027397,0.99909999,99.90999870,0.69959921,0.68311204,0.01648716,1,0,0,0,0,1,0
62299,1,0.67001743,0.99966929,99.96692864,0.69368285,0.68298110,0.01070175,1,0,0,0,0,1,0
62399,1,0.59112988,0.99788050,99.78804965,0.67317226,0.68206258,-0.00889033,1,0,0,0,0,1,0
62499,1,0.51025487,0.99925945,99.92594510,0.64058878,0.68034451,-0.03975573,1,0,0,0,0,1,0
62599,1,0.47000158,0.99994029,99.99402874,0.60647134,0.67824108,-0.07176974,1,0,0,0,0,1,0
62699,1,0.54036923,0.99876040,99.87604036,0.59325092,0.67686236,-0.08361144,1,0,0,0,0,1,0
62799,1,0.51020165,0.99914680,99.91467990,0.57664106,0.67519575,-0.09855469,1,0,0,0,0,1,0
62899,1,0.59052550,0.99659263,99.65926315,0.57941795,0.67434905,-0.09493110,1,0,0,0,0,1,0
62999,1,0.59906014,0.99687776,99.68777562,0.58334639,0.67359616,-0.09024977,1,0,0,0,0,1,0
63099,1,0.56739270,0.97512626,97.51262629,0.58015565,0.67253412,-0.09237847,1,0,0,0,0,1,0
63199,1,0.00000000,0.99837087,99.83708742,0.46412452,0.66580878,-0.20168426,1,0,0,0,0,1,0
63299,1,0.02943686,0.99389882,99.38988221,0.37718699,0.65944506,-0.28225808,1,0,0,0,0,1,0
63399,1,0.07006591,0.99900944,99.90094439,0.31576277,0.65355127,-0.33778850,1,0,0,0,0,1,0
63499,1,0.16008093,0.99862154,99.86215406,0.28462640,0.64861657,-0.36399017,1,0,0,0,0,1,0
63599,1,0.36019404,0.99941738,99.94173822,0.29973993,0.64573234,-0.34599241,1,0,0,0,0,1,0
63699,1,0.33115372,0.99651190,99.65119042,0.30602269,0.64258656,-0.33656387,1,0,0,0,0,1,0
63799,1,0.49015071,0.99860951,99.86095062,0.34284829,0.64106220,-0.29821391,1,0,0,0,0,1,0
63899,1,0.38007630,0.99970623,99.97062257,0.35029389,0.63845234,-0.28815845,1,0,0,0,0,1,0
63999,1,0.58002571,0.99993522,99.99352191,0.39624026,0.63786807,-0.24162782,1,0,0,0,0,1,0
64099,1,0.44815518,0.98666551,98.66655091,0.40662324,0.63597095,-0.22934770,1,0,0,0,0,1,0
64199,1,0.42000845,0.99988469,99.98846872,0.40930028,0.63381132,-0.22451104,1,0,0,0,0,1,0
64299,1,0.71992089,0.99967675,99.96767499,0.47142441,0.63467242,-0.16324801,1,0,0,0,0,1,0
64399,1,0.78998755,0.99987219,99.98721915,0.53513703,0.63622557,-0.10108853,1,0,0,0,0,1,0
64499,1,0.83999785,0.99997459,99.99745917,0.59610920,0.63826329,-0.04215409,1,0,0,0,0,1,0
64599,1,0.89998354,0.99982532,99.98253197,0.65688407,0.64088049,0.01600357,1,0,0,0,0,1,0
64699,1,0.84997828,0.99985416,99.98541644,0.69550291,0.64297147,0.05253144,1,0,0,0,0,1,0
64799,1,0.84000413,0.99998283,99.99828323,0.72440315,0.64494180,0.07946136,1,0,0,0,0,1,0
64899,1,0.79003063,0.99992691,99.99269135,0.73752865,0.64639269,0.09113596,1,0,0,0,0,1,0
64999,1,0.55997713,0.99968630,99.96863045,0.70201834,0.64552853,0.05648982,1,0,0,0,0,1,0
65099,1,0.19761775,0.99368222,99.36822162,0.60113823,0.64104942,-0.03991120,1,0,0,0,0,1,0
65199,1,0.21119343,0.99391326,99.39132605,0.52314927,0.63675086,-0.11360160,1,0,0,0,0,1,0
65299,1,0.31016572,0.99890734,99.89073356,0.48055256,0.63348501,-0.15293245,1,0,0,0,0,1,0
65399,1,0.35932857,0.99845032,99.84503186,0.45630776,0.63074345,-0.17443569,1,0,0,0,0,1,0
65499,1,0.42993496,0.99940369,99.94036874,0.45103320,0.62873536,-0.17770216,1,0,0,0,0,1,0
65599,1,0.68996552,0.99982664,99.98266392,0.49881967,0.62934766,-0.13052800,1,0,0,0,0,1,0
65699,1,0.60988675,0.99935795,99.93579508,0.52103308,0.62915305,-0.10811997,1,0,0,0,0,1,0
65799,1,0.77024558,0.99956015,99.95601542,0.57087558,0.63056398,-0.05968840,1,0,0,0,0,1,0
65899,1,0.60050246,0.99887766,99.88776636,0.57680096,0.63026336,-0.05346241,1,0,0,0,0,1,0
65999,1,0.65069990,0.99847855,99.84785535,0.59158075,0.63046773,-0.03888698,1,0,0,0,0,1,0
66099,1,0.39661984,0.98249080,98.24908019,0.55258857,0.62812925,-0.07554068,1,0,0,0,0,1,0
66199,1,0.10009401,0.99906082,99.90608190,0.46208965,0.62284890,-0.16075924,1,0,0,0,0,1,0
66299,1,0.18006113,0.99966016,99.96601579,0.40568395,0.61842102,-0.21273707,1,0,0,0,0,1,0
66399,1,0.45007208,0.99983921,99.98392136,0.41456157,0.61673753,-0.20217596,1,0,0,0,0,1,0
66499,1,0.44999035,0.99997536,99.99753597,0.42164733,0.61507006,-0.19342273,1,0,0,0,0,1,0
66599,1,0.82997645,0.99986118,99.98611842,0.50331315,0.61721912,-0.11390597,1,0,0,0,0,1,0
66699,1,0.57993097,0.99983143,99.98314269,0.51863672,0.61684624,-0.09820952,1,0,0,0,0,1,0
66799,1,0.61999957,0.99998710,99.99870964,0.53890929,0.61687777,-0.07796849,1,0,0,0,0,1,0
66899,1,0.69998469,0.99993331,99.99333136,0.57112437,0.61770884,-0.04658448,1,0,0,0,0,1,0
66999,1,0.65999934,0.99999576,99.99957640,0.58889936,0.61813175,-0.02923239,1,0,0,0,0,1,0
67099,1,0.85024992,0.99908144,99.90814419,0.64116947,0.62045293,0.02071654,1,0,0,0,0,1,0
67199,1,0.33300884,0.96540243,96.54024258,0.57953735,0.61757849,-0.03804114,1,0,0,0,0,1,0
67299,1,0.05975752,0.99721085,99.72108491,0.47558138,0.61200028,-0.13641890,1,0,0,0,0,1,0
67399,1,0.14007510,0.99946348,99.94634783,0.40848013,0.60728103,-0.19880090,1,0,0,0,0,1,0
67499,1,0.41984164,0.99906074,99.90607400,0.41075243,0.60540663,-0.19465421,1,0,0,0,0,1,0
67599,1,0.69136415,0.99762595,99.76259522,0.46687477,0.60626621,-0.13939144,1,0,0,0,0,1,0
67699,1,0.68995134,0.99952168,99.95216794,0.51149009,0.60710306,-0.09561297,1,0,0,0,0,1,0
67799,1,0.72003947,0.99987333,99.98733269,0.55319996,0.60823243,-0.05503246,1,0,0,0,0,1,0
67899,1,0.89998474,0.99983979,99.98397876,0.62255692,0.61114995,0.01140697,1,0,0,0,0,1,0
67999,1,0.87994375,0.99948543,99.94854263,0.67403428,0.61383789,0.06019640,1,0,0,0,0,1,0
68099,1,0.11990673,0.99906086,99.90608554,0.56320877,0.60889857,-0.04568980,1,0,0,0,0,1,0
68199,1,0.63052617,0.99916398,99.91639831,0.57667225,0.60911485,-0.03244260,1,0,0,0,0,1,0
68299,1,0.73008412,0.99985640,99.98563970,0.60735463,0.61032454,-0.00296992,1,0,0,0,0,1,0
68399,1,0.90999961,0.99999548,99.99954783,0.66788362,0.61332129,0.05456233,1,0,0,0,0,1,0
68499,1,0.70993458,0.99975691,99.97569067,0.67629381,0.61428743,0.06200639,1,0,0,0,0,1,0
68599,1,0.72105087,0.99853445,99.85344458,0.68524523,0.61535506,0.06989017,1,0,0,0,0,1,0
68699,1,0.68105989,0.99803683,99.80368288,0.68440816,0.61601211,0.06839605,1,0,0,0,0,1,0
68799,1,0.58000497,0.99998200,99.99819997,0.66352752,0.61565204,0.04787548,1,0,0,0,0,1,0
68899,1,0.67999724,0.99993649,99.99364935,0.66682147,0.61629549,0.05052597,1,0,0,0,0,1,0
68999,1,0.72999712,0.99998913,99.99891264,0.67945660,0.61743251,0.06202409,1,0,0,0,0,1,0
69099,1,0.91071998,0.96725901,96.72590111,0.72570927,0.62036538,0.10534389,1,0,0,0,0,1,0
69199,1,0.44064456,0.98994926,98.99492618,0.66869633,0.61856817,0.05012816,1,0,0,0,0,1,0
69299,1,0.48985614,0.99969068,99.96906758,0.63292829,0.61728105,0.01564724,1,0,0,0,0,1,0
69399,1,0.73007359,0.99986956,99.98695602,0.65235735,0.61840898,0.03394837,1,0,0,0,0,1,0
69499,1,0.67000152,0.99999733,99.99973321,0.65588619,0.61892490,0.03696128,1,0,0,0,0,1,0
69599,1,0.77004917,0.99992764,99.99276386,0.67871878,0.62043615,0.05828264,1,0,0,0,0,1,0
69699,1,0.59999840,0.99999505,99.99950535,0.66297470,0.62023177,0.04274294,1,0,0,0,0,1,0
69799,1,0.82999872,0.99998872,99.99887236,0.69637951,0.62232944,0.07405007,1,0,0,0,0,1,0
69899,1,0.80000350,0.99999486,99.99948628,0.71710431,0.62410618,0.09299813,1,0,0,0,0,1,0
69999,1,0.74999930,0.99999704,99.99970357,0.72368330,0.62536511,0.09831819,1,0,0,0,0,1,0
70099,1,0.58415334,0.97941499,97.94149857,0.69577731,0.62495299,0.07082432,1,0,0,0,0,1,0
70199,1,0.47000070,0.99998607,99.99860734,0.65062199,0.62340347,0.02721852,1,0,0,0,0,1,0
70299,1,0.69000429,0.99999358,99.99935768,0.65849845,0.62406948,0.03442897,1,0,0,0,0,1,0
70399,1,0.70000052,0.99999795,99.99979494,0.66679886,0.62482879,0.04197008,1,0,0,0,0,1,0
70499,1,0.76999951,0.99998258,99.99825783,0.68743899,0.62628050,0.06115850,1,0,0,0,0,1,0
70599,1,0.69000021,0.99999864,99.99986422,0.68795124,0.62691769,0.06103354,1,0,0,0,0,1,0
70699,1,0.49000316,0.99998882,99.99888203,0.64836162,0.62554855,0.02281308,1,0,0,0,0,1,0
70799,1,0.58002675,0.99992426,99.99242572,0.63469465,0.62509333,0.00960132,1,0,0,0,0,1,0
70899,1,0.63998515,0.99991345,99.99134483,0.63575275,0.62524225,0.01051050,1,0,0,0,0,1,0
70999,1,0.45968274,0.99939963,99.93996271,0.60053874,0.62358665,-0.02304791,1,0,0,0,0,1,0
71099,1,0.85425279,0.89192366,89.19236556,0.65128155,0.62589331,0.02538824,1,0,0,0,0,1,0
71199,1,0.29770475,0.97296352,97.29635195,0.58056619,0.62261143,-0.04204523,1,0,0,0,0,1,0
71299,1,0.18890285,0.99864374,99.86437368,0.50223353,0.61827434,-0.11604082,1,0,0,0,0,1,0
71399,1,0.46000156,0.99998994,99.99899428,0.49378713,0.61669161,-0.12290448,1,0,0,0,0,1,0
71499,1,0.53017887,0.99966260,99.96625969,0.50106548,0.61582649,-0.11476101,1,0,0,0,0,1,0
71599,1,0.41997787,0.99986403,99.98640276,0.48484796,0.61386800,-0.12902004,1,0,0,0,0,1,0
71699,1,0.31999530,0.99998655,99.99865454,0.45187743,0.61092927,-0.15905185,1,0,0,0,0,1,0
71799,1,0.27999063,0.99997754,99.99775398,0.41750007,0.60761989,-0.19011982,1,0,0,0,0,1,0
71899,1,0.27997163,0.99937772,99.93777248,0.38999438,0.60434340,-0.21434903,1,0,0,0,0,1,0
71999,1,0.32007998,0.99974943,99.97494284,0.37601150,0.60150077,-0.22548927,1,0,0,0,0,1,0
72099,1,0.84231681,0.92315910,92.31590988,0.46927256,0.60390893,-0.13463637,1,0,0,0,0,1,0
72199,1,0.12012305,0.99875964,99.87596450,0.39944266,0.59907107,-0.19962841,1,0,0,0,0,1,0
72299,1,0.10007158,0.99928386,99.92838569,0.33956844,0.59408108,-0.25451263,1,0,0,0,0,1,0
72399,1,0.16000202,0.99998714,99.99871389,0.30365516,0.58974029,-0.28608513,1,0,0,0,0,1,0
72499,1,0.16000076,0.99999524,99.99952436,0.27492428,0.58544289,-0.31051861,1,0,0,0,0,1,0
72599,1,0.16001294,0.99991912,99.99191183,0.25194201,0.58118859,-0.32924658,1,0,0,0,0,1,0
72699,1,0.17011617,0.99930453,99.93045318,0.23557684,0.57707787,-0.34150102,1,0,0,0,0,1,0
72799,1,0.17004065,0.99976078,99.97607819,0.22246960,0.57300750,-0.35053789,1,0,0,0,0,1,0
72899,1,0.34998736,0.99997493,99.99749280,0.24797316,0.57077729,-0.32280414,1,0,0,0,0,1,0
72999,1,0.34999896,0.99983222,99.98322226,0.26837832,0.56856951,-0.30019119,1,0,0,0,0,1,0
73099,1,0.91831396,0.95345511,95.34551111,0.39836544,0.57206696,-0.17370151,1,0,0,0,0,1,0
73199,1,0.98117264,0.88255177,88.25517747,0.51492688,0.57615801,-0.06123113,1,0,0,0,0,1,0
73299,1,0.96021260,0.90263683,90.26368296,0.60398403,0.57999856,0.02398547,1,0,0,0,0,1,0
73399,1,0.84697554,0.95953188,95.95318778,0.65258233,0.58266833,0.06991400,1,0,0,0,0,1,0
73499,1,0.08002999,0.99962521,99.96252068,0.53807186,0.57764194,-0.03957008,1,0,0,0,0,1,0
73599,1,0.13000186,0.99997949,99.99794941,0.45645786,0.57316554,-0.11670768,1,0,0,0,0,1,0
73699,1,0.23993532,0.99982108,99.98210812,0.41315335,0.56983324,-0.15667989,1,0,0,0,0,1,0
73799,1,0.30095667,0.99659113,99.65911292,0.39071402,0.56714448,-0.17643046,1,0,0,0,0,1,0
73899,1,0.38970441,0.99947929,99.94792918,0.39051210,0.56537007,-0.17485798,1,0,0,0,0,1,0
73999,1,0.38973739,0.99951454,99.95145404,0.39035715,0.56361375,-0.17325659,1,0,0,0,0,1,0
74099,1,0.60763792,0.96355766,96.35576589,0.43381331,0.56405399,-0.13024068,1,0,0,0,0,1,0
74199,1,0.23001037,0.99993523,99.99352253,0.39305272,0.56071355,-0.16766083,1,0,0,0,0,1,0
74299,1,0.26885171,0.99825185,99.82518542,0.36821252,0.55779494,-0.18958242,1,0,0,0,0,1,0
74399,1,0.18976426,0.99834264,99.83426443,0.33252287,0.55411463,-0.22159176,1,0,0,0,0,1,0
74499,1,0.32762608,0.99483526,99.48352617,0.33154351,0.55184974,-0.22030623,1,0,0,0,0,1,0
74599,1,0.35015309,0.99956272,99.95627214,0.33526542,0.54983278,-0.21456735,1,0,0,0,0,1,0
74699,1,0.25005965,0.99967955,99.96795496,0.31822427,0.54683504,-0.22861078,1,0,0,0,0,1,0
74799,1,0.28069394,0.99750669,99.75066895,0.31071820,0.54417363,-0.23345543,1,0,0,0,0,1,0
74899,1,0.38024086,0.99936419,99.93641859,0.32462273,0.54253431,-0.21791157,1,0,0,0,0,1,0
74999,1,0.24035614,0.99848679,99.84867887,0.30776942,0.53951252,-0.23174311,1,0,0,0,0,1,0
75099,1,0.28609775,0.96122560,96.12256034,0.30343508,0.53697838,-0.23354329,1,0,0,0,0,1,0
75199,1,0.16000246,0.99998464,99.99846418,0.27474856,0.53320862,-0.25846006,1,0,0,0,0,1,0
75299,1,0.15013149,0.99901347,99.90134709,0.24982514,0.52937785,-0.27955270,1,0,0,0,0,1,0
75399,1,0.16002695,0.99982968,99.98296842,0.23186551,0.52568434,-0.29381883,1,0,0,0,0,1,0
75499,1,0.36998738,0.99997845,99.99784470,0.25948988,0.52412737,-0.26463749,1,0,0,0,0,1,0
75599,1,0.57000499,0.99998992,99.99899246,0.32159290,0.52458614,-0.20299324,1,0,0,0,0,1,0
75699,1,0.55997154,0.99993009,99.99300895,0.36926863,0.52494000,-0.15567137,1,0,0,0,0,1,0
75799,1,0.36931171,0.99886346,99.88634553,0.36927725,0.52338372,-0.15410647,1,0,0,0,0,1,0
75899,1,0.35997449,0.99996006,99.99600625,0.36741669,0.52174962,-0.15433293,1,0,0,0,0,1,0
75999,1,0.49002020,0.99995706,99.99570633,0.39193740,0.52143233,-0.12949493,1,0,0,0,0,1,0
76099,1,0.72911074,0.90793918,90.79391802,0.45937207,0.52350911,-0.06413705,1,0,0,0,0,1,0
76199,1,0.21827240,0.99284904,99.28490354,0.41115213,0.52045675,-0.10930461,1,0,0,0,0,1,0
76299,1,0.28998809,0.99998260,99.99826003,0.38691932,0.51815206,-0.13123274,1,0,0,0,0,1,0
76399,1,0.36000148,0.99999590,99.99959004,0.38153575,0.51657055,-0.13503480,1,0,0,0,0,1,0
76499,1,0.36999919,0.99999356,99.99935630,0.37922844,0.51510484,-0.13587640,1,0,0,0,0,1,0
76599,1,0.33000004,0.99999919,99.99991888,0.36938276,0.51325379,-0.14387103,1,0,0,0,0,1,0
76699,1,0.40999654,0.99998376,99.99837605,0.37750552,0.51222122,-0.13471570,1,0,0,0,0,1,0
76799,1,0.11000107,0.99998687,99.99868733,0.32400463,0.50819902,-0.18419439,1,0,0,0,0,1,0
76899,1,0.44996932,0.99994408,99.99440764,0.34919757,0.50761672,-0.15841915,1,0,0,0,0,1,0
76999,1,0.40992277,0.99985290,99.98529019,0.36134261,0.50663978,-0.14529717,1,0,0,0,0,1,0
77099,1,0.52360758,0.98568260,98.56826041,0.39379560,0.50680946,-0.11301386,1,0,0,0,0,1,0
77199,1,0.26000010,0.99999960,99.99995981,0.36703650,0.50434137,-0.13730486,1,0,0,0,0,1,0
77299,1,0.53998307,0.99996319,99.99631940,0.40162582,0.50469778,-0.10307197,1,0,0,0,0,1,0
77399,1,0.70000001,0.99999906,99.99990557,0.46130066,0.50665081,-0.04535015,1,0,0,0,0,1,0
77499,1,0.56000015,0.99999971,99.99997098,0.48104055,0.50718430,-0.02614374,1,0,0,0,0,1,0
77599,1,0.48000834,0.99998262,99.99826217,0.48083411,0.50691254,-0.02607843,1,0,0,0,0,1,0
77699,1,0.31999862,0.99999795,99.99979533,0.44866701,0.50504340,-0.05637639,1,0,0,0,0,1,0
77799,1,0.40868050,0.99776797,99.77679722,0.44066971,0.50407977,-0.06341006,1,0,0,0,0,1,0
77899,1,0.40999608,0.99998685,99.99868515,0.43453498,0.50313893,-0.06860395,1,0,0,0,0,1,0
77999,1,0.22001476,0.99993011,99.99301089,0.39163094,0.50030769,-0.10867675,1,0,0,0,0,1,0
78099,1,0.41833822,0.96211112,96.21111212,0.39697240,0.49948800,-0.10251560,1,0,0,0,0,1,0
78199,1,0.26999987,0.99999966,99.99996554,0.37157789,0.49719312,-0.12561523,1,0,0,0,0,1,0
78299,1,0.40001164,0.99997084,99.99708414,0.37726464,0.49622130,-0.11895666,1,0,0,0,0,1,0
78399,1,0.17003708,0.99977462,99.97746172,0.33581913,0.49295946,-0.15714033,1,0,0,0,0,1,0
78499,1,0.19000021,0.99999885,99.99988467,0.30665534,0.48992987,-0.18327452,1,0,0,0,0,1,0
78599,1,0.19000487,0.99992129,99.99212923,0.28332525,0.48693062,-0.20360537,1,0,0,0,0,1,0
78699,1,0.16004926,0.99969224,99.96922358,0.25867005,0.48366180,-0.22499175,1,0,0,0,0,1,0
78799,1,0.20980535,0.99970166,99.97016630,0.24889711,0.48092324,-0.23202613,1,0,0,0,0,1,0
78899,1,0.09760555,0.99660918,99.66091808,0.21863880,0.47709006,-0.25845126,1,0,0,0,0,1,0
78999,1,0.06004461,0.99925696,99.92569589,0.18691996,0.47291961,-0.28599964,1,0,0,0,0,1,0
79099,1,0.23133784,0.96378881,96.37888068,0.19580354,0.47050379,-0.27470025,1,0,0,0,0,1,0
79199,1,0.18994900,0.99993568,99.99356763,0.19463263,0.46769824,-0.27306561,1,0,0,0,0,1,0
79299,1,0.17000011,0.99999880,99.99987957,0.18970613,0.46472126,-0.27501513,1,0,0,0,0,1,0
79399,1,0.15000841,0.99994302,99.99430206,0.18176658,0.46157413,-0.27980755,1,0,0,0,0,1,0
79499,1,0.28000021,0.99999926,99.99992558,0.20141331,0.45975839,-0.25834508,1,0,0,0,0,1,0
79599,1,0.16011118,0.99930549,99.93054945,0.19315288,0.45676192,-0.26360904,1,0,0,0,0,1,0
79699,1,0.16000111,0.99999306,99.99930555,0.18652253,0.45379431,-0.26727178,1,0,0,0,0,1,0
79799,1,0.16000133,0.99999170,99.99917045,0.18121829,0.45085638,-0.26963809,1,0,0,0,0,1,0
79899,1,0.20001861,0.99990696,99.99069621,0.18497835,0.44834800,-0.26336965,1,0,0,0,0,1,0
79999,1,0.34000672,0.99998021,99.99802100,0.21598403,0.44726459,-0.23128057,1,0,0,0,0,1,0
80099,1,0.43806780,0.99618158,99.61815764,0.26040078,0.44717262,-0.18677184,1,0,0,0,0,1,0
80199,1,0.15001213,0.99991774,99.99177377,0.23832305,0.44420102,-0.20587797,1,0,0,0,0,1,0
80299,1,0.20000067,0.99999662,99.99966201,0.23065858,0.44175902,-0.21110044,1,0,0,0,0,1,0
80399,1,0.17999993,0.99999990,99.99998982,0.22052685,0.43914142,-0.21861458,1,0,0,0,0,1,0
80499,1,0.23000846,0.99990336,99.99033587,0.22242317,0.43705010,-0.21462693,1,0,0,0,0,1,0
80599,1,0.39000006,0.99998416,99.99841638,0.25593855,0.43657959,-0.18064105,1,0,0,0,0,1,0
80699,1,0.40994293,0.99989758,99.98975770,0.28673942,0.43631323,-0.14957380,1,0,0,0,0,1,0
80799,1,0.35002439,0.99992819,99.99281934,0.29939642,0.43545034,-0.13605392,1,0,0,0,0,1,0
80899,1,0.47011785,0.99965832,99.96583150,0.33354071,0.43579702,-0.10225631,1,0,0,0,0,1,0
80999,1,0.41999707,0.99997880,99.99788005,0.35083198,0.43563902,-0.08480704,1,0,0,0,0,1,0
81099,1,0.40996377,0.99139240,99.13924050,0.36265834,0.43538226,-0.07272393,1,0,0,0,0,1,0
81199,1,0.12959088,0.99952293,99.95229320,0.31604484,0.43232435,-0.11627951,1,0,0,0,0,1,0
81299,1,0.32008027,0.99973823,99.97382319,0.31685193,0.43120191,-0.11434998,1,0,0,0,0,1,0
81399,1,0.23000078,0.99999121,99.99912135,0.29948170,0.42918990,-0.12970820,1,0,0,0,0,1,0
81499,1,0.45007025,0.99982987,99.98298740,0.32959941,0.42939870,-0.09979929,1,0,0,0,0,1,0
81599,1,0.45000007,0.99999954,99.99995429,0.35367954,0.42960471,-0.07592517,1,0,0,0,0,1,0
81699,1,0.39998465,0.99997439,99.99743931,0.36294056,0.42930851,-0.06636795,1,0,0,0,0,1,0
81799,1,0.23002009,0.99991264,99.99126431,0.33635647,0.42731563,-0.09095916,1,0,0,0,0,1,0
81899,1,0.16002028,0.99987069,99.98706926,0.30108923,0.42464268,-0.12355344,1,0,0,0,0,1,0
81999,1,0.29000200,0.99999312,99.99931207,0.29887178,0.42329627,-0.12442448,1,0,0,0,0,1,0
82099,1,0.42898590,0.97441296,97.44129588,0.32489461,0.42335317,-0.09845856,1,0,0,0,0,1,0
82199,1,0.23001539,0.99993201,99.99320087,0.30591876,0.42141979,-0.11550102,1,0,0,0,0,1,0
82299,1,0.29000083,0.99998753,99.99875298,0.30273518,0.42010560,-0.11737042,1,0,0,0,0,1,0
82399,1,0.41999952,0.99999917,99.99991655,0.32618805,0.42010454,-0.09391649,1,0,0,0,0,1,0
82499,1,0.20000162,0.99999180,99.99917990,0.30095076,0.41790351,-0.11695275,1,0,0,0,0,1,0
82599,1,0.43999942,0.99977270,99.97727012,0.32876049,0.41812447,-0.08936398,1,0,0,0,0,1,0
82699,1,0.36036219,0.99899440,99.89943962,0.33508083,0.41754684,-0.08246601,1,0,0,0,0,1,0
82799,1,0.46007631,0.99983385,99.98338462,0.36007993,0.41797214,-0.05789221,1,0,0,0,0,1,0
82899,1,0.27000003,0.99999989,99.99998880,0.34206395,0.41649242,-0.07442847,1,0,0,0,0,1,0
82999,1,0.32000113,0.99999638,99.99963758,0.33765139,0.41552751,-0.07787612,1,0,0,0,0,1,0
83099,1,0.18724012,0.99363928,99.36392834,0.30756913,0.41324463,-0.10567550,1,0,0,0,0,1,0
83199,1,0.11999123,0.99998796,99.99879634,0.27005355,0.41031210,-0.14025854,1,0,0,0,0,1,0
83299,1,0.09000482,0.99994649,99.99464856,0.23404381,0.40710902,-0.17306522,1,0,0,0,0,1,0
83399,1,0.07999980,0.99999907,99.99990652,0.20323500,0.40383793,-0.20060293,1,0,0,0,0,1,0
83499,1,0.12000001,0.99999955,99.99995489,0.18658801,0.40099955,-0.21441155,1,0,0,0,0,1,0
83599,1,0.29000590,0.99997579,99.99757927,0.20727158,0.39988962,-0.19261803,1,0,0,0,0,1,0
83699,1,0.31983205,0.99975210,99.97521038,0.22978368,0.39908904,-0.16930536,1,0,0,0,0,1,0
83799,1,0.18000000,0.99999999,99.99999901,0.21982694,0.39689815,-0.17707121,1,0,0,0,0,1,0
83899,1,0.19000321,0.99998312,99.99831211,0.21386219,0.39482920,-0.18096701,1,0,0,0,0,1,0
83999,1,0.43999436,0.99988730,99.98873039,0.25908863,0.39528085,-0.13619223,1,0,0,0,0,1,0
84099,1,0.42173333,0.99384270,99.38426988,0.29161757,0.39554538,-0.10392781,1,0,0,0,0,1,0
84199,1,0.44000000,0.99999999,99.99999924,0.32129405,0.39598992,-0.07469587,1,0,0,0,0,1,0
84299,1,0.15000013,0.99999706,99.99970592,0.28703527,0.39353003,-0.10649476,1,0,0,0,0,1,0
84399,1,0.19001564,0.99991770,99.99177022,0.26763134,0.39149488,-0.12386354,1,0,0,0,0,1,0
84499,1,0.17008648,0.99948130,99.94812962,0.24812237,0.38928080,-0.14115843,1,0,0,0,0,1,0
84599,1,0.27017222,0.99919539,99.91953856,0.25253234,0.38808971,-0.13555737,1,0,0,0,0,1,0
84699,1,0.28000472,0.99998315,99.99831526,0.25802681,0.38700886,-0.12898205,1,0,0,0,0,1,0
84799,1,0.17986415,0.99983392,99.98339150,0.24239428,0.38493741,-0.14254313,1,0,0,0,0,1,0
