block_end_step,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining
59999,1,0.88000003,0.99999901,99.99990116,0.91434221,0.67823705,0.23610517,0,0,0,0,0,1,0
60099,1,0.88579566,0.95717521,95.71752067,0.90863290,0.68031263,0.22832027,0,0,0,0,0,1,0
60199,1,0.54832904,0.97940595,97.94059453,0.83657213,0.67899280,0.15757933,0,0,0,0,0,1,0
60299,1,0.65002864,0.99995569,99.99556901,0.79926343,0.67870316,0.12056027,0,0,0,0,0,1,0
60399,1,0.68000980,0.99998547,99.99854682,0.77541270,0.67871622,0.09669648,0,0,0,0,0,1,0
60499,1,0.73019874,0.99972250,99.97225004,0.76636991,0.67923105,0.08713886,0,0,0,0,0,1,0
60599,1,0.78000211,0.99999268,99.99926832,0.76909635,0.68023876,0.08885759,0,0,0,0,0,1,0
60699,1,0.83999990,0.99999932,99.99993171,0.78327706,0.68183637,0.10144069,0,0,0,0,0,1,0
60799,1,0.85999329,0.99995204,99.99520392,0.79862031,0.68361794,0.11500237,0,0,0,0,0,1,0
60899,1,0.86967857,0.99753351,99.75335083,0.81283196,0.68547855,0.12735341,0,0,0,0,0,1,0
60999,1,0.76989642,0.99954937,99.95493747,0.80424485,0.68632272,0.11792213,0,0,0,0,0,1,0
61099,1,0.38606497,0.98965914,98.96591382,0.72060888,0.68332015,0.03728873,0,0,0,0,0,1,0
61199,1,0.39012085,0.99968308,99.96830791,0.65451127,0.68038815,-0.02587688,0,0,0,0,0,1,0
61299,1,0.61000144,0.99999709,99.99970867,0.64560930,0.67968429,-0.03407498,0,0,0,0,1,1,0
61399,1,0.74337790,0.99543570,99.54356951,0.66516302,0.68032122,-0.01515820,0,0,0,0,2,1,0
61499,1,0.73991416,0.99966408,99.96640802,0.68011325,0.68091715,-0.00080390,0,0,0,0,3,1,0
61599,1,0.65993317,0.99978382,99.97838152,0.67607723,0.68070731,-0.00463008,1,0,0,0,0,1,0
61699,1,0.78993105,0.99967171,99.96717113,0.69884800,0.68179955,0.01704845,1,0,0,0,0,1,0
61799,1,0.70019619,0.99967737,99.96773665,0.69911763,0.68198352,0.01713412,1,0,0,0,0,1,0
61899,1,0.67049789,0.99915651,99.91565078,0.69339369,0.68186866,0.01152503,1,0,0,0,0,1,0
61999,1,0.74997175,0.99985099,99.98509918,0.70470930,0.68254969,0.02215961,1,0,0,0,0,1,0
62099,1,0.69346925,0.98862909,98.86290947,0.70246129,0.68265889,0.01980240,1,0,0,0,0,1,0
62199,1,0.68989532,0.99951982,99.95198152,0.69994810,0.68273125,0.01721684,1,0,0,0,0,1,0
62299,1,0.67020209,0.99969129,99.96912895,0.69399889,0.68260596,0.01139294,1,0,0,0,0,1,0
62399,1,0.58950314,0.99878685,99.87868478,0.67309974,0.68167493,-0.00857519,1,0,0,0,0,1,0
62499,1,0.50832908,0.99657530,99.65752991,0.64014561,0.67994147,-0.03979586,1,0,0,0,0,1,0
62599,1,0.47025323,0.99815525,99.81552490,0.60616713,0.67784459,-0.07167746,1,0,0,0,0,1,0
62699,1,0.53902668,0.99494759,99.49475922,0.59273904,0.67645641,-0.08371737,1,0,0,0,0,1,0
62799,1,0.51389920,0.99061157,99.06115689,0.57697108,0.67483084,-0.09785976,1,0,0,0,0,1,0
62899,1,0.59177881,0.99682496,99.68249647,0.57993262,0.67400032,-0.09406770,1,0,0,0,0,1,0
62999,1,0.59743310,0.98884768,98.88476848,0.58343272,0.67323465,-0.08980193,1,0,0,0,0,1,0
63099,1,0.57192837,0.97320995,97.32099473,0.58113185,0.67222158,-0.09108974,1,0,0,0,0,1,0
63199,1,0.00000000,0.99844804,99.84480381,0.46490548,0.66549937,-0.20059389,1,0,0,0,0,1,0
63299,1,0.02204945,0.98926196,98.92619554,0.37633427,0.65906487,-0.28273060,1,0,0,0,0,1,0
63399,1,0.06990119,0.99976558,99.97655821,0.31504766,0.65317323,-0.33812558,1,0,0,0,0,1,0
63499,1,0.16000206,0.99981588,99.98158758,0.28403854,0.64824152,-0.36420298,1,0,0,0,0,1,0
63599,1,0.36001287,0.99995949,99.99594896,0.29923340,0.64535923,-0.34612583,1,0,0,0,0,1,0
63699,1,0.33046853,0.99849552,99.84955237,0.30548043,0.64221033,-0.33672990,1,0,0,0,0,1,0
63799,1,0.49006599,0.99972657,99.97265668,0.34239754,0.64068888,-0.29829134,1,0,0,0,0,1,0
63899,1,0.38045212,0.99881125,99.88112545,0.35000846,0.63808652,-0.28807806,1,0,0,0,0,1,0
63999,1,0.57997496,0.99917054,99.91705370,0.39600176,0.63750540,-0.24150364,1,0,0,0,0,1,0
64099,1,0.44809989,0.98557840,98.55783996,0.40642138,0.63561134,-0.22918996,1,0,0,0,0,1,0
64199,1,0.41937720,0.99888436,99.88843578,0.40901255,0.63344900,-0.22443646,1,0,0,0,0,1,0
64299,1,0.71991564,0.99658617,99.65861692,0.47119317,0.63431367,-0.16312050,1,0,0,0,0,1,0
64399,1,0.78998282,0.99991807,99.99180732,0.53495110,0.63587036,-0.10091926,1,0,0,0,0,1,0
64499,1,0.84000935,0.99998879,99.99887874,0.59596275,0.63791175,-0.04194900,1,0,0,0,0,1,0
64599,1,0.90000018,0.99999863,99.99986260,0.65677023,0.64053264,0.01623760,1,0,0,0,0,1,0
64699,1,0.84999983,0.99999886,99.99988615,0.69541615,0.64262731,0.05278885,1,0,0,0,0,1,0
64799,1,0.83999998,0.99999984,99.99998415,0.72433292,0.64460103,0.07973189,1,0,0,0,0,1,0
64899,1,0.79000718,0.99999075,99.99907455,0.73746777,0.64605510,0.09141268,1,0,0,0,0,1,0
64999,1,0.55996702,0.99992500,99.99249984,0.70196762,0.64519421,0.05677341,1,0,0,0,0,1,0
65099,1,0.20101506,0.99053072,99.05307161,0.60177711,0.64075242,-0.03897532,1,0,0,0,0,1,0
65199,1,0.21003181,0.99981913,99.98191329,0.52342805,0.63644522,-0.11301717,1,0,0,0,0,1,0
65299,1,0.30954315,0.99930474,99.93047396,0.48065107,0.63317620,-0.15252513,1,0,0,0,0,1,0
65399,1,0.36045241,0.99874426,99.87442553,0.45661134,0.63044896,-0.17383762,1,0,0,0,0,1,0
65499,1,0.42997832,0.99995321,99.99532146,0.45128473,0.62844425,-0.17715952,1,0,0,0,0,1,0
65599,1,0.69001542,0.99996798,99.99679843,0.49903087,0.62905996,-0.13002909,1,0,0,0,0,1,0
65699,1,0.61333178,0.99437941,99.43794078,0.52189105,0.62890268,-0.10701163,1,0,0,0,0,1,0
65799,1,0.76980785,0.99911685,99.91168533,0.57147441,0.63031173,-0.05883732,1,0,0,0,0,1,0
65899,1,0.60056338,0.99865774,99.86577362,0.57729220,0.63001425,-0.05272205,1,0,0,0,0,1,0
65999,1,0.65020757,0.99967972,99.96797191,0.59187528,0.63021618,-0.03834091,1,0,0,0,0,1,0
66099,1,0.40102645,0.99707817,99.70781679,0.55370551,0.62792429,-0.07421877,1,0,0,0,0,1,0
66199,1,0.10004422,0.99955498,99.95549808,0.46297325,0.62264549,-0.15967223,1,0,0,0,0,1,0
66299,1,0.18013567,0.99924662,99.92466179,0.40640574,0.61822039,-0.21181465,1,0,0,0,0,1,0
66399,1,0.44999726,0.99999423,99.99942250,0.41512404,0.61653816,-0.20141411,1,0,0,0,0,1,0
66499,1,0.44999817,0.99999657,99.99965733,0.42209887,0.61487276,-0.19277389,1,0,0,0,0,1,0
66599,1,0.82989350,0.99932030,99.93202977,0.50365779,0.61702296,-0.11336517,1,0,0,0,0,1,0
66699,1,0.57999919,0.99997695,99.99769482,0.51892607,0.61665273,-0.09772665,1,0,0,0,0,1,0
66799,1,0.62030784,0.99949915,99.94991455,0.53920242,0.61668928,-0.07748685,1,0,0,0,0,1,0
66899,1,0.70001412,0.99997814,99.99781382,0.57136476,0.61752253,-0.04615776,1,0,0,0,0,1,0
66999,1,0.65999996,0.99999940,99.99994030,0.58909180,0.61794730,-0.02885550,1,0,0,0,0,1,0
67099,1,0.85014935,0.99877043,99.87704320,0.64130331,0.62026932,0.02103399,1,0,0,0,0,1,0
67199,1,0.33902582,0.97654203,97.65420336,0.58084781,0.61745689,-0.03660907,1,0,0,0,0,1,0
67299,1,0.06001672,0.99972142,99.97214176,0.47668159,0.61188248,-0.13520089,1,0,0,0,0,1,0
67399,1,0.13999062,0.99998745,99.99874506,0.40934340,0.60716356,-0.19782017,1,0,0,0,0,1,0
67499,1,0.41999113,0.99998410,99.99841019,0.41147295,0.60529184,-0.19381889,1,0,0,0,0,1,0
67599,1,0.69023709,0.99964358,99.96435793,0.46722577,0.60614129,-0.13891552,1,0,0,0,0,1,0
67699,1,0.69001406,0.99997297,99.99729740,0.51178343,0.60698002,-0.09519659,1,0,0,0,0,1,0
67799,1,0.71998751,0.99995405,99.99540547,0.55342425,0.60811010,-0.05468585,1,0,0,0,0,1,0
67899,1,0.89999938,0.99999376,99.99937635,0.62273927,0.61102899,0.01171029,1,0,0,0,0,1,0
67999,1,0.87999820,0.99998264,99.99826370,0.67419106,0.61371868,0.06047238,1,0,0,0,0,1,0
68099,1,0.12025598,0.99694704,99.69470423,0.56340404,0.60878405,-0.04538001,1,0,0,0,0,1,0
68199,1,0.63005411,0.99991410,99.99141013,0.57673406,0.60899675,-0.03226270,1,0,0,0,0,1,0
68299,1,0.73001722,0.99995046,99.99504573,0.60739069,0.61020696,-0.00281627,1,0,0,0,0,1,0
68399,1,0.90999996,0.99999953,99.99995256,0.66791254,0.61320489,0.05470765,1,0,0,0,0,1,0
68499,1,0.70998825,0.99995213,99.99521318,0.67632768,0.61417272,0.06215496,1,0,0,0,0,1,0
68599,1,0.72006411,0.99990371,99.99037124,0.68507497,0.61523164,0.06984333,1,0,0,0,0,1,0
68699,1,0.68003393,0.99990136,99.99013555,0.68406676,0.61587966,0.06818710,1,0,0,0,0,1,0
68799,1,0.57999649,0.99996738,99.99673832,0.66325271,0.61552083,0.04773188,1,0,0,0,0,1,0
68899,1,0.68005274,0.99992232,99.99223209,0.66661271,0.61616615,0.05044657,1,0,0,0,0,1,0
68999,1,0.72985888,0.99921380,99.92138047,0.67926195,0.61730307,0.06195887,1,0,0,0,0,1,0
69099,1,0.89976649,0.99717159,99.71715887,0.72336286,0.62012771,0.10323515,1,0,0,0,0,1,0
69199,1,0.43934955,0.98582266,98.58226561,0.66656019,0.61831993,0.04824027,1,0,0,0,0,1,0
69299,1,0.48997922,0.99995851,99.99585081,0.63124400,0.61703652,0.01420748,1,0,0,0,0,1,0
69399,1,0.72997740,0.99991628,99.99162846,0.65099068,0.61816593,0.03282475,1,0,0,0,0,1,0
69499,1,0.66999486,0.99997731,99.99773074,0.65479151,0.61868422,0.03610730,1,0,0,0,0,1,0
69599,1,0.76999780,0.99999043,99.99904325,0.67783277,0.62019735,0.05763542,1,0,0,0,0,1,0
69699,1,0.59999395,0.99998483,99.99848335,0.66226501,0.61999532,0.04226969,1,0,0,0,0,1,0
69799,1,0.82999896,0.99999387,99.99938656,0.69581180,0.62209536,0.07371644,1,0,0,0,0,1,0
69899,1,0.79999895,0.99999472,99.99947228,0.71664923,0.62387439,0.09277484,1,0,0,0,0,1,0
69999,1,0.75000031,0.99999958,99.99995777,0.72331944,0.62513565,0.09818379,1,0,0,0,0,1,0
70099,1,0.58254167,0.99555780,99.55578027,0.69516389,0.62470971,0.07045418,1,0,0,0,0,1,0
70199,1,0.46999516,0.99999080,99.99907978,0.65013014,0.62316257,0.02696758,1,0,0,0,0,1,0
70299,1,0.69114241,0.99834686,99.83468618,0.65833260,0.62384236,0.03449023,1,0,0,0,0,1,0
70399,1,0.69998863,0.99996209,99.99620928,0.66666380,0.62460383,0.04205998,1,0,0,0,0,1,0
70499,1,0.77000000,0.99999998,99.99999832,0.68733104,0.62605779,0.06127325,1,0,0,0,0,1,0
70599,1,0.69001068,0.99991508,99.99150751,0.68786697,0.62669732,0.06116965,1,0,0,0,0,1,0
70699,1,0.48999195,0.99997065,99.99706522,0.64829197,0.62533026,0.02296170,1,0,0,0,0,1,0
70799,1,0.57999995,0.99999988,99.99998831,0.63463356,0.62487696,0.00975660,1,0,0,0,0,1,0
70899,1,0.63999438,0.99996147,99.99614732,0.63570573,0.62502813,0.01067759,1,0,0,0,0,1,0
70999,1,0.46015773,0.99965684,99.96568404,0.60059613,0.62337943,-0.02278330,1,0,0,0,0,1,0
71099,1,0.85845778,0.94144191,94.14419074,0.65216846,0.62573021,0.02643824,1,0,0,0,0,1,0
71199,1,0.30270458,0.98525499,98.52549873,0.58227568,0.62249996,-0.04022428,1,0,0,0,0,1,0
71299,1,0.19000247,0.99998699,99.99869932,0.50382104,0.61817498,-0.11435394,1,0,0,0,0,1,0
71399,1,0.46003786,0.99991770,99.99177024,0.49506440,0.61659361,-0.12152921,1,0,0,0,0,1,0
71499,1,0.53000031,0.99999928,99.99992844,0.50205158,0.61572768,-0.11367609,1,0,0,0,0,1,0
71599,1,0.42002192,0.99994779,99.99477948,0.48564565,0.61377062,-0.12812497,1,0,0,0,0,1,0
71699,1,0.31999802,0.99999461,99.99946057,0.45251613,0.61083289,-0.15831677,1,0,0,0,0,1,0
71799,1,0.28009243,0.99931217,99.93121731,0.41803139,0.60752549,-0.18949410,1,0,0,0,0,1,0
71899,1,0.28000945,0.99996625,99.99662535,0.39042700,0.60425033,-0.21382333,1,0,0,0,0,1,0
71999,1,0.31999997,0.99999985,99.99998458,0.37634159,0.60140783,-0.22506623,1,0,0,0,0,1,0
72099,1,0.84568889,0.96684716,96.68471635,0.47021105,0.60385064,-0.13363958,1,0,0,0,0,1,0
72199,1,0.12045576,0.99621614,99.62161378,0.40025999,0.59901669,-0.19875669,1,0,0,0,0,1,0
72299,1,0.10000515,0.99994851,99.99485095,0.34020903,0.59402657,-0.25381755,1,0,0,0,0,1,0
72399,1,0.16000000,0.99999999,99.99999926,0.30416722,0.58968631,-0.28551909,1,0,0,0,0,1,0
72499,1,0.16000624,0.99995331,99.99533111,0.27533502,0.58538951,-0.31005448,1,0,0,0,0,1,0
72599,1,0.15999860,0.99999832,99.99983236,0.25226774,0.58113560,-0.32886786,1,0,0,0,0,1,0
72699,1,0.17004170,0.99974392,99.97439163,0.23582253,0.57702466,-0.34120213,1,0,0,0,0,1,0
72799,1,0.16999949,0.99999926,99.99992620,0.22265792,0.57295441,-0.35029648,1,0,0,0,0,1,0
72899,1,0.34999221,0.99998568,99.99856828,0.24812478,0.57072478,-0.32260001,1,0,0,0,0,1,0
72999,1,0.35000005,0.99999986,99.99998589,0.26849983,0.56851754,-0.30001770,1,0,0,0,0,1,0
73099,1,0.91865434,0.97326152,97.32615205,0.39853073,0.57201891,-0.17348817,1,0,0,0,0,1,0
73199,1,0.98842317,0.92466218,92.46621849,0.51650922,0.57618295,-0.05967373,1,0,0,0,0,1,0
73299,1,0.96046189,0.98365759,98.36575948,0.60529975,0.58002574,0.02527402,1,0,0,0,0,1,0
73399,1,0.84060779,0.98718000,98.71799951,0.65236136,0.58263156,0.06972980,1,0,0,0,0,1,0
73499,1,0.07998975,0.99998886,99.99888622,0.53788704,0.57760514,-0.03971810,1,0,0,0,0,1,0
73599,1,0.13000000,1.00000000,99.99999993,0.45630963,0.57312909,-0.11681946,1,0,0,0,0,1,0
73699,1,0.24021791,0.99909268,99.90926775,0.41309129,0.56979998,-0.15670869,1,0,0,0,0,1,0
73799,1,0.30000138,0.99995814,99.99581412,0.39047331,0.56710199,-0.17662868,1,0,0,0,0,1,0
73899,1,0.39004790,0.99987368,99.98736849,0.39038823,0.56533145,-0.17494322,1,0,0,0,0,1,0
73999,1,0.39010658,0.99972674,99.97267436,0.39033190,0.56357920,-0.17324730,1,0,0,0,0,1,0
74099,1,0.60222845,0.99128030,99.12802988,0.43271121,0.56396569,-0.13125449,1,0,0,0,0,1,0
74199,1,0.23005111,0.99977784,99.97778418,0.39217919,0.56062655,-0.16844736,1,0,0,0,0,1,0
74299,1,0.27000012,0.99999908,99.99990757,0.36774337,0.55772028,-0.18997691,1,0,0,0,0,1,0
74399,1,0.19000484,0.99997367,99.99736672,0.33219567,0.55404313,-0.22184746,1,0,0,0,0,1,0
74499,1,0.33000230,0.99999304,99.99930369,0.33175699,0.55180272,-0.22004573,1,0,0,0,0,1,0
74599,1,0.35000926,0.99997353,99.99735313,0.33540745,0.54978479,-0.21437734,1,0,0,0,0,1,0
74699,1,0.25000869,0.99952090,99.95208961,0.31832769,0.54678703,-0.22845933,1,0,0,0,0,1,0
74799,1,0.28000086,0.99999596,99.99959580,0.31066233,0.54411916,-0.23345684,1,0,0,0,0,1,0
74899,1,0.37876656,0.99792569,99.79256888,0.32428317,0.54246564,-0.21818246,1,0,0,0,0,1,0
74999,1,0.23985245,0.99977116,99.97711622,0.30739703,0.53943951,-0.23204248,1,0,0,0,0,1,0
75099,1,0.28842863,0.98447563,98.44756271,0.30360335,0.53692940,-0.23332605,1,0,0,0,0,1,0
75199,1,0.16002936,0.99981651,99.98165056,0.27488855,0.53316040,-0.25827185,1,0,0,0,0,1,0
75299,1,0.15000024,0.99999020,99.99902001,0.24991089,0.52932879,-0.27941791,1,0,0,0,0,1,0
75399,1,0.16000000,1.00000000,99.99999985,0.23192871,0.52563551,-0.29370680,1,0,0,0,0,1,0
75499,1,0.37000372,0.99998990,99.99899031,0.25954371,0.52407919,-0.26453548,1,0,0,0,0,1,0
75599,1,0.56999997,0.99999992,99.99999200,0.32163496,0.52453840,-0.20290343,1,0,0,0,0,1,0
75699,1,0.56000512,0.99999086,99.99908552,0.36930899,0.52489306,-0.15558407,1,0,0,0,0,1,0
75799,1,0.37000164,0.99999541,99.99954106,0.36944752,0.52334415,-0.15389663,1,0,0,0,0,1,0
75899,1,0.36004000,0.99988889,99.98888933,0.36756602,0.52171111,-0.15414509,1,0,0,0,0,1,0
75999,1,0.49012528,0.99974438,99.97443787,0.39207787,0.52139525,-0.12931738,1,0,0,0,0,1,0
76099,1,0.71251089,0.99039677,99.03967675,0.45616448,0.52330641,-0.06714193,1,0,0,0,0,1,0
76199,1,0.22069456,0.99655506,99.65550579,0.40907049,0.52028029,-0.11120980,1,0,0,0,0,1,0
76299,1,0.28997131,0.99995801,99.99580087,0.38525065,0.51797720,-0.13272654,1,0,0,0,0,1,0
76399,1,0.36000000,0.99999999,99.99999937,0.38020052,0.51639743,-0.13619690,1,0,0,0,0,1,0
76499,1,0.36999968,0.99999950,99.99994980,0.37816036,0.51493345,-0.13677309,1,0,0,0,0,1,0
76599,1,0.33000272,0.99999175,99.99917463,0.36852883,0.51308414,-0.14455531,1,0,0,0,0,1,0
76699,1,0.41124069,0.99698303,99.69830306,0.37707120,0.51206571,-0.13499450,1,0,0,0,0,1,0
76799,1,0.11000006,0.99999950,99.99994979,0.32365697,0.50804505,-0.18438808,1,0,0,0,0,1,0
76899,1,0.45000000,1.00000000,99.99999962,0.34892558,0.50746460,-0.15853902,1,0,0,0,0,1,0
76999,1,0.41000748,0.99998175,99.99817546,0.36114196,0.50649003,-0.14534807,1,0,0,0,0,1,0
77099,1,0.52810773,0.99021469,99.02146884,0.39453511,0.50670621,-0.11217109,1,0,0,0,0,1,0
77199,1,0.26000000,1.00000000,99.99999979,0.36762809,0.50423914,-0.13661105,1,0,0,0,0,1,0
77299,1,0.54000000,1.00000000,99.99999999,0.40210247,0.50459675,-0.10249428,1,0,0,0,0,1,0
77399,1,0.70000002,0.99999997,99.99999674,0.46168198,0.50655078,-0.04486880,1,0,0,0,0,1,0
77499,1,0.55999968,0.99999909,99.99990924,0.48134552,0.50708527,-0.02573975,1,0,0,0,0,1,0
77599,1,0.48010740,0.99977628,99.97762782,0.48109790,0.50681550,-0.02571760,1,0,0,0,0,1,0
77699,1,0.31999988,0.99999974,99.99997443,0.44887829,0.50494734,-0.05606905,1,0,0,0,0,1,0
77799,1,0.41000000,1.00000000,99.99999957,0.44110263,0.50399787,-0.06289523,1,0,0,0,0,1,0
77899,1,0.41000027,0.99999918,99.99991827,0.43488216,0.50305789,-0.06817573,1,0,0,0,0,1,0
77999,1,0.21999998,0.99999998,99.99999761,0.39190573,0.50022731,-0.10832158,1,0,0,0,0,1,0
78099,1,0.43144907,0.99155551,99.15555121,0.39981440,0.49953953,-0.09972513,1,0,0,0,0,1,0
78199,1,0.27000000,1.00000000,99.99999973,0.37385152,0.49724413,-0.12339262,1,0,0,0,0,1,0
78299,1,0.40000001,0.99999996,99.99999571,0.37908122,0.49627169,-0.11719048,1,0,0,0,0,1,0
78399,1,0.16999998,0.99999528,99.99952806,0.33726497,0.49300897,-0.15574401,1,0,0,0,0,1,0
78499,1,0.19001910,0.99989948,99.98994789,0.30781579,0.48997908,-0.18216328,1,0,0,0,0,1,0
78599,1,0.19000157,0.99999175,99.99917477,0.28425295,0.48697930,-0.20272635,1,0,0,0,0,1,0
78699,1,0.16000147,0.99999084,99.99908398,0.25940265,0.48370952,-0.22430687,1,0,0,0,0,1,0
78799,1,0.21000001,0.99999996,99.99999636,0.24952212,0.48097243,-0.23145030,1,0,0,0,0,1,0
78899,1,0.10000221,0.99997768,99.99776759,0.21961814,0.47716273,-0.25754458,1,0,0,0,0,1,0
78999,1,0.06005458,0.99909095,99.90909528,0.18770543,0.47299164,-0.28528621,1,0,0,0,0,1,0
79099,1,0.24993790,0.99781843,99.78184277,0.20015192,0.47076111,-0.27060918,1,0,0,0,0,1,0
79199,1,0.18998700,0.99993821,99.99382119,0.19811894,0.46795337,-0.26983443,1,0,0,0,0,1,0
79299,1,0.17000283,0.99998243,99.99824265,0.19249572,0.46497386,-0.27247814,1,0,0,0,0,1,0
79399,1,0.15000031,0.99999788,99.99978789,0.18399663,0.46182412,-0.27782749,1,0,0,0,0,1,0
79499,1,0.28000407,0.99998545,99.99854535,0.20319812,0.46000592,-0.25680780,1,0,0,0,0,1,0
79599,1,0.16000370,0.99993868,99.99386755,0.19455924,0.45700590,-0.26244666,1,0,0,0,0,1,0
79699,1,0.16005907,0.99963081,99.96308143,0.18765920,0.45403643,-0.26637723,1,0,0,0,0,1,0
79799,1,0.16000001,0.99999995,99.99999520,0.18212737,0.45109607,-0.26896870,1,0,0,0,0,1,0
79899,1,0.19900972,0.99857556,99.85755588,0.18550384,0.44857521,-0.26307137,1,0,0,0,0,1,0
79999,1,0.33999920,0.99999657,99.99965675,0.21640291,0.44748945,-0.23108654,1,0,0,0,0,1,0
80099,1,0.43851495,0.99735466,99.73546629,0.26082532,0.44739970,-0.18657438,1,0,0,0,0,1,0
80199,1,0.15007974,0.99946865,99.94686497,0.23867620,0.44442650,-0.20575030,1,0,0,0,0,1,0
80299,1,0.20000045,0.99999777,99.99977715,0.23094105,0.44198224,-0.21104119,1,0,0,0,0,1,0
80399,1,0.18049753,0.99724359,99.72435892,0.22085235,0.43936739,-0.21851505,1,0,0,0,0,1,0
80499,1,0.23042994,0.99812765,99.81276460,0.22276786,0.43727802,-0.21451015,1,0,0,0,0,1,0
80599,1,0.39029034,0.99925609,99.92560875,0.25627236,0.43680814,-0.18053578,1,0,0,0,0,1,0
80699,1,0.41014471,0.99963738,99.96373833,0.28704683,0.43654151,-0.14949468,1,0,0,0,0,1,0
80799,1,0.35005255,0.99984989,99.98498873,0.29964797,0.43567662,-0.13602864,1,0,0,0,0,1,0
80899,1,0.47042593,0.99871098,99.87109774,0.33380357,0.43602411,-0.10222055,1,0,0,0,0,1,0
80999,1,0.41985632,0.99975192,99.97519184,0.35101412,0.43586243,-0.08484832,1,0,0,0,0,1,0
81099,1,0.40667503,0.99436756,99.43675569,0.36214630,0.43557056,-0.07342426,1,0,0,0,0,1,0
81199,1,0.12998853,0.99997887,99.99788675,0.31571475,0.43251474,-0.11679999,1,0,0,0,0,1,0
81299,1,0.32007251,0.99975231,99.97523091,0.31658630,0.43139032,-0.11480402,1,0,0,0,0,1,0
81399,1,0.23000629,0.99997259,99.99725862,0.29927030,0.42937648,-0.13010618,1,0,0,0,0,1,0
81499,1,0.44999997,0.99999995,99.99999491,0.32941623,0.42958271,-0.10016648,1,0,0,0,0,1,0
81599,1,0.44996662,0.99993869,99.99386943,0.35352631,0.42978655,-0.07626024,1,0,0,0,0,1,0
81699,1,0.39999839,0.99999546,99.99954582,0.36282073,0.42948867,-0.06666794,1,0,0,0,0,1,0
81799,1,0.23000190,0.99999174,99.99917444,0.33625696,0.42749380,-0.09123684,1,0,0,0,0,1,0
81899,1,0.16005896,0.99963108,99.96310836,0.30101736,0.42481945,-0.12380209,1,0,0,0,0,1,0
81999,1,0.29000004,0.99999987,99.99998657,0.29881390,0.42347126,-0.12465736,1,0,0,0,0,1,0
82099,1,0.43155020,0.99308117,99.30811730,0.32536116,0.42355205,-0.09819089,1,0,0,0,0,1,0
82199,1,0.23000223,0.99999018,99.99901754,0.30628937,0.42161655,-0.11532718,1,0,0,0,0,1,0
82299,1,0.28994797,0.99992672,99.99267234,0.30302109,0.42029986,-0.11727877,1,0,0,0,0,1,0
82399,1,0.42000002,0.99999995,99.99999492,0.32641688,0.42029687,-0.09387999,1,0,0,0,0,1,0
82499,1,0.20000000,0.99999998,99.99999773,0.30113350,0.41809390,-0.11696039,1,0,0,0,0,1,0
82599,1,0.44000048,0.99999886,99.99988632,0.32890690,0.41831296,-0.08940606,1,0,0,0,0,1,0
82699,1,0.36000053,0.99999847,99.99984690,0.33512563,0.41772984,-0.08260421,1,0,0,0,0,1,0
82799,1,0.46000003,0.99999993,99.99999256,0.36010051,0.41815254,-0.05805203,1,0,0,0,0,1,0
82899,1,0.27000002,0.99999992,99.99999171,0.34208041,0.41667102,-0.07459060,1,0,0,0,0,1,0
82999,1,0.32000003,0.99999989,99.99998926,0.33766434,0.41570431,-0.07803997,1,0,0,0,0,1,0
83099,1,0.18966115,0.99938928,99.93892828,0.30806370,0.41344387,-0.10538018,1,0,0,0,0,1,0
83199,1,0.12000227,0.99998104,99.99810447,0.27045141,0.41050946,-0.14005804,1,0,0,0,0,1,0
83299,1,0.09000648,0.99992806,99.99280555,0.23436243,0.40730443,-0.17294200,1,0,0,0,0,1,0
83399,1,0.08000547,0.99993158,99.99315760,0.20349104,0.40403144,-0.20054040,1,0,0,0,0,1,0
83499,1,0.12000117,0.99999024,99.99902368,0.18679306,0.40119114,-0.21439807,1,0,0,0,0,1,0
83599,1,0.28998797,0.99997654,99.99765450,0.20743204,0.40007910,-0.19264706,1,0,0,0,0,1,0
83699,1,0.31995853,0.99993901,99.99390069,0.22993734,0.39927790,-0.16934056,1,0,0,0,0,1,0
83799,1,0.18000021,0.99999882,99.99988208,0.21994992,0.39708512,-0.17713521,1,0,0,0,0,1,0
83899,1,0.19000000,0.99999999,99.99999915,0.21395993,0.39501427,-0.18105434,1,0,0,0,0,1,0
83999,1,0.43999990,0.99999981,99.99998082,0.25916793,0.39546413,-0.13629620,1,0,0,0,0,1,0
84099,1,0.41903555,0.99469332,99.46933184,0.29114145,0.39569984,-0.10455839,1,0,0,0,0,1,0
84199,1,0.43999961,0.99999710,99.99970978,0.32091308,0.39614284,-0.07522976,1,0,0,0,0,1,0
84299,1,0.15000104,0.99999230,99.99923015,0.28673067,0.39368142,-0.10695075,1,0,0,0,0,1,0
84399,1,0.19000002,0.99999983,99.99998315,0.26738454,0.39164461,-0.12426006,1,0,0,0,0,1,0
84499,1,0.17000110,0.99999354,99.99935413,0.24790785,0.38942817,-0.14152032,1,0,0,0,0,1,0
84599,1,0.27000000,1.00000000,100.00000000,0.25232628,0.38823389,-0.13590761,1,0,0,0,0,1,0
84699,1,0.28008458,0.99969802,99.96980206,0.25787794,0.38715240,-0.12927446,1,0,0,0,0,1,0
84799,1,0.17991757,0.99989944,99.98994402,0.24228587,0.38508005,-0.14279418,1,0,0,0,0,1,0
